gene,log2FC,t,p,s2,s2_post,fdr
XLOC_004475,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G005578,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SBSPON,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000087173.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC093248.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G066183,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GDA,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G066222,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000039413.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000041508.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC023593.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
MS4A8,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ALX1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
RNF186,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000070014.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC01742,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL450327.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TRAF3IP1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP000542.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC110491.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL117328.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL139819.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
HAND2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CLN5,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065898,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065629,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SLC17A2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065635,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC078777.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC009227.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000008762.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000015283.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CU639417.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
WNT2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004377,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004380,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004381,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065886,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065887,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TCF21,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SLC10A2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OXCT1-AS1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SHROOM4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-1399,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-398,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000017626.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
KCNA4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
KCNH8,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000049779.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065582,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065600,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065602,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004375,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SOBP,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR9I1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000046896.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC022447.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC00851,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC00317,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR51B4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
RTL4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LRRIQ4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_002759,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TAS2R7,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056488,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CCDC181,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
POPDC3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_003151,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056201,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056258,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056424,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC110491.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC027228.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004335,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065291,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC034226.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SPIC,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TM4SF20,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000053438.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SH3BGR,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC107398.4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G065041,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LOC101929645,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_011551,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G017905,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G017917,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP000769.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_011614,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR8I2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
RBMXL2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064758,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_011520,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000018904.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000079285.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000071303.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02114,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064590,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064612,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FUK,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XKR6,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ZNF614,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G017160,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC073651.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_013803,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
SOX5-AS1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC009242.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL139393.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL355526.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL158154.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL008638.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037265,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_012832,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037315,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037370,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
PRAMEF36P,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037565,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037579,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G037604,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02142,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G036546,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_009705,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G068923,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_012997,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC01962,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064364,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064396,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064398,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064437,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064469,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_004260,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AK022063,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G064511,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000115841.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
HADH,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000059983.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000097867.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000030450.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FAM74A4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000089081.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G018084,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G018127,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G018145,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_012979,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC114781.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AKR1C4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
PCDHB13,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR14I1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
KRTAP13-1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ABCC3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000060759.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000106578.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000000944.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000031586.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LOC440700,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC006004.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC01450,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_011635,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G027782,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ADAM2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR5M3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056893,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057016,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057019,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003577,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057038,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057055,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_000322,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC099066.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GSE61474_XLOC_017579,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056524,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056648,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056697,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056751,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_000316,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G056875,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AP006545.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
GRIA1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
LINC02143,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G068499,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC091819.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
VWC2L,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CATG00000111307.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FERMT2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
CTSC,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
FOXRED1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
TEKT3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
XLOC_005085,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
MEP1B,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR8D4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
PLAU,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
APOO,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ODF3L1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
OR10T2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G005241,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL157402.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL365194.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL451081.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003936,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G003950,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
ACE2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC010183.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL049870.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL139316.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC006146.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL355922.3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL049871.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC096708.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
RIOK3,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC079942.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G057724,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC093904.4,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
WWOX-AS1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AC020779.2,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
AL359851.1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-1109,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-1238,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
BIG-LNCRNA-1300,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
G005170,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
PPP2R2B-IT1,-0.013490999999999698,-1.071455895083858,0.3251587589593241,0.00031708060785000006,0.00031708060848478124,0.6444515480895271
