term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
MMP20,mmp20,,,,246,244,2,3,0.2768590616991645,0.053739796671393524,1.9917355371900827,3.77119341563786,1.8274452383868383,1.7049483267868892,0.12249691159994902,0.07748418607912134,True,0.17747313058285114,2.550131077300378,0.023658780406531157,crispr_ko
MMP21,mmp21,,,,250,246,6,1,0.000537698425188482,0.5882119669051098,6.735294117647059,1.149347389558233,3.49992737969823,1.269703981085933,2.2302233986122975,0.002865148632372739,True,0.02161596926552986,5.878508611987413,0.000999666777740753,crispr_ko
MMP23B,mmp23b,,,,240,247,0,3,1.0,0.050591136936177485,0.0,3.869198312236287,1.295925560568505,1.7642068668160433,-0.4682813062475384,0.20155402093712863,True,0.3361598582797806,1.4923630382901178,0.08030656447850716,crispr_ko
MMP26,mmp26,,,,244,241,0,3,1.0,0.052679760410430335,0.0,3.8033195020746886,1.2783562088937133,1.0766881577241598,0.20166805116955344,0.20774389686590802,True,0.33814625623370465,1.4573985780014476,0.08563812062645784,crispr_ko
MMP27,mmp27,,,,246,246,1,3,0.6529937194772887,0.053739796671393524,0.9581371009942439,3.77119341563786,1.454794976854464,2.44312991852151,-0.9883349416670459,0.15264171485798203,True,0.2799030485294036,1.808526292326669,0.053315561479506834,crispr_ko
MMP28,mmp28,,,,245,247,4,2,0.019990915721918367,0.21080611613546152,4.187014174668495,2.433028010088942,2.375284104796052,1.0725742054311245,1.3027098993649275,0.027262945045576952,True,0.08719246473981179,3.6403756488538304,0.008997000999666778,crispr_ko
MMP8,mmp8,,,,246,247,1,0,0.6545034270279639,1.0,0.9541380029184907,0.0,0.18408807510950112,7.178021935055142,-6.993933859945641,0.9319333301345628,False,0.9459021775672874,-0.7202853466564754,0.8320559813395535,crispr_ko
MMP9,mmp9,,,,247,243,2,2,0.2752767176528112,0.2133818700187406,2.0002183882943876,2.4126398946675445,1.231073001956712,0.7886445209869948,0.4424284809697172,0.225243759570111,True,0.34157050579213477,1.3633010926832039,0.10763078973675441,crispr_ko
MMRN1,mmrn1,,,,246,246,1,5,0.6529937194772887,0.0015074002741759238,0.9581371009942439,6.791641967990516,3.006862405840402,0.41998490605219074,2.586877499788211,0.007799338257246758,True,0.03970005697330146,4.8972686085260575,0.002999000333222259,crispr_ko
MNDA,mnda,,,,245,245,3,0,0.08461079867902582,1.0,3.0683493410766136,0.0,1.0725742054311245,2.386875099225835,-1.3143008937947105,0.2935735277616986,True,0.426094465801719,1.0478754025666863,0.14028657114295234,crispr_ko
MNT,mnt,,,,247,247,4,1,0.019990915721918367,0.5837448770356795,4.187014174668495,1.163744918699187,1.9329442295332657,1.7352536356032697,0.197690593929996,0.06360825967056408,True,0.15367927038777102,2.7600827792591125,0.021992669110296566,crispr_ko
MOB3A,mob3a,,,,241,247,6,0,0.000549374010628167,1.0,6.706614596045887,0.0,3.2601318897056832,1.236094823300463,2.0240370664052203,0.004673376976485293,True,0.028622374619790066,5.401295790339793,0.001999333555481506,crispr_ko
