perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
kcnj4,1,1,0.07157281384138292,0.07157281384138292,0.5568985299552306,0.6265808109452187,1.0,0,50.80614203454894
mpeg1,1,1,0.07155397896326399,0.07155397896326399,0.5568985299552306,0.6526061163014599,1.0,0,50.78694817658349
dhrs3,1,1,0.07145911776866198,0.07145911776866198,0.5568985299552306,0.6285507464112204,1.0,0,50.76775431861804
cyp1a2,1,1,0.07145911776866198,0.07145911776866198,0.5568985299552306,0.6285507464112204,1.0,0,50.74856046065259
map2,1,1,0.07130059791377918,0.07130059791377918,0.5568985299552306,0.6398579519186675,1.0,0,50.72936660268714
bub1,1,1,0.07118614996126282,0.07118614996126282,0.5568985299552306,0.6418802671653052,1.0,0,50.710172744721696
smyd3,1,1,0.07116168411719159,0.07116168411719159,0.5568985299552306,0.6252428890370273,1.0,0,50.69097888675624
tspan14,1,1,0.07097828047078814,0.07097828047078814,0.5568985299552306,0.6199806249333814,1.0,0,50.671785028790794
slc1a7,1,1,0.07074994878999274,0.07074994878999274,0.5568985299552306,0.6239855666014015,1.0,0,50.65259117082533
ak5,1,1,0.07045224339640288,0.07045224339640288,0.5568985299552306,0.6207738338268226,1.0,0,50.633397312859884
nap1l4,1,1,0.0701906026725807,0.0701906026725807,0.3361598582797806,1.4977801221115963,1.0,0,50.61420345489444
tpp2,1,1,0.06324539047971611,0.06324539047971611,0.33680793327821573,1.488663815714604,1.0,0,50.595009596928975
nectin4,1,1,0.05820231523274089,0.05820231523274089,0.14950901528532615,2.9274261730922744,1.0,0,50.57581573896353
pecam1,1,1,0.05716880640582955,0.05716880640582955,0.0353947478369341,5.171664701372302,1.0,1,50.55662188099808
edem2,1,1,0.056249224969083134,0.056249224969083134,0.14792574721784407,2.939716306607602,1.0,0,50.537428023032625
clec4m,1,1,0.05278540194923753,0.05278540194923753,0.15238844460419523,2.878857691362331,1.0,0,50.51823416506718
ly75,1,1,0.05253335709872875,0.05253335709872875,0.03587908184765722,5.105918091856621,1.0,1,50.49904030710173
sema3e,1,1,0.05088952352460363,0.05088952352460363,0.33814625623370465,1.4747919705589358,1.0,0,50.479846449136275
cobll1,1,1,0.050340304743204056,0.050340304743204056,0.18915440556449553,2.41809581131645,1.0,0,50.46065259117083
pcsk6,1,1,0.05014625846145743,0.05014625846145743,0.9390241936194845,-0.6124271937159044,1.0,0,50.44145873320538
alcam,1,1,0.05003162231563468,0.05003162231563468,0.9390241936194845,-0.6146910309218451,1.0,0,50.42226487523993
tpo,1,1,0.04946126270207349,0.04946126270207349,0.9390241936194845,-0.6258061442960854,1.0,0,50.40307101727447
mycn,1,1,0.048899178979949776,0.048899178979949776,0.15367927038777102,2.854921909827691,1.0,0,50.38387715930902
krt12,1,1,0.048743333482101914,0.048743333482101914,0.15149965867427614,2.903024501160678,1.0,0,50.36468330134357
cks2,1,1,0.048245279401306185,0.048245279401306185,0.33814625623370465,1.4747919705589358,1.0,0,50.34548944337811
spire2,1,1,0.04335537087559915,0.04335537087559915,0.08719246473981179,3.7037710588139348,1.0,0,50.32629558541266
u2af1,1,1,0.04310912777069564,0.04310912777069564,0.0873030044585632,3.6361779693798426,1.0,0,50.30710172744721
qrich1,1,1,0.03790796665601759,0.03790796665601759,0.3410355138688518,1.4146733709116546,1.0,0,50.287907869481764
tacr3,1,1,0.03728671114364457,0.03728671114364457,0.3361598582797806,1.5058388732083754,1.0,0,50.268714011516316
cd300lb,1,1,0.03726751899481595,0.03726751899481595,0.08743067167993541,3.623665858337411,1.0,0,50.24952015355086
nlk,1,1,0.036149151699647275,0.036149151699647275,0.3361598582797806,1.503575036002435,1.0,0,50.230326295585414
atf1,1,1,0.03524127164687996,0.03524127164687996,0.3361598582797806,1.493266208785142,1.0,0,50.211132437619966
ryr3,1,1,0.0345726953017389,0.0345726953017389,0.3361598582797806,1.5175701092284297,1.0,0,50.19193857965452
rsad2,1,1,0.03166249107205732,0.03166249107205732,0.3361598582797806,1.5378029417217325,1.0,0,50.172744721689064
rxfp4,1,1,0.03077547197054531,0.03077547197054531,0.3361598582797806,1.5273189796472646,1.0,0,50.15355086372361
arhgef2,1,1,0.030520569501137906,0.030520569501137906,0.3300882729914223,1.6014432574086248,1.0,0,50.134357005758154
srsf2,1,1,0.029932224509435335,0.029932224509435335,0.3410355138688518,1.4146733709116546,1.0,0,50.11516314779271
mcl1,1,1,0.019343869289808246,0.019343869289808246,0.18915440556449553,2.3797098590305215,1.0,0,50.09596928982726
slc47a1,1,1,0.018879584855279852,0.018879584855279852,0.15367927038777102,2.8204103808422656,1.0,0,50.0767754318618
tnni3k,1,1,0.01227700527660458,0.01227700527660458,0.42571915990514486,1.0560625072613747,1.0,0,50.05758157389635
pabpn1,1,1,0.012206430525720124,0.012206430525720124,0.33545914500799434,1.5825978451587617,1.0,0,50.038387715930895
tma7,1,1,0.011963360302631454,0.011963360302631454,0.3361598582797806,1.5400258489949457,1.0,0,50.01919385796545
rasal2,1,1,0.011734075023959178,0.011734075023959178,0.18915440556449553,2.4326897811744472,1.0,0,50.0
cacng3,1,1,0.009928746345466255,0.009928746345466255,0.7307639933832748,0.03325164591834455,1.0,0,49.98080614203455
pde11a,1,1,0.009871901357320634,0.009871901357320634,0.7307639933832748,0.02826916911456401,1.0,0,49.961612284069105
ak8,1,1,0.009831657333917443,0.009831657333917443,0.5568985299552306,0.6392184887688575,1.0,0,49.94241842610365
nbas,1,1,0.009462771427768413,0.009462771427768413,0.5754780024749325,0.5085388695521745,1.0,0,49.92322456813819
ap5b1,1,1,0.009394728701981991,0.009394728701981991,0.15367927038777102,2.796993178849049,1.0,0,49.90403071017274
shpk,1,1,0.008994873938983794,0.008994873938983794,0.3361598582797806,1.542262282284691,1.0,0,49.88483685220729
rgs8,1,1,0.008905578969108152,0.008905578969108152,0.3361598582797806,1.5212978733601596,1.0,0,49.865642994241846
pom121l2,1,1,0.008755283315355245,0.008755283315355245,0.18915440556449553,2.4159181958624,1.0,0,49.84644913627639
amz1,1,1,0.008212022881337266,0.008212022881337266,0.5568985299552306,0.641201347044829,1.0,0,49.82725527831094
cr2,1,1,0.008173872402401416,0.008173872402401416,0.5568985299552306,0.6338701519746758,1.0,0,49.80806142034548
slc45a3,1,1,0.007402551238823829,0.007402551238823829,0.17747313058285114,2.547816003848962,1.0,0,49.788867562380034
slc6a5,1,1,0.00734054199491585,0.00734054199491585,0.7307639933832748,0.018389896719262847,1.0,0,49.769673704414586
med13,1,1,0.005836650911534624,0.005836650911534624,0.18915440556449553,2.412833547212804,1.0,0,49.75047984644914
adra1d,1,1,0.005540543007068521,0.005540543007068521,0.17747313058285114,2.5391850172411883,1.0,0,49.731285988483684
rnf168,1,1,0.005392218652652825,0.005392218652652825,0.5754780024749325,0.5007099192903423,1.0,0,49.712092130518236
skp1,1,1,0.005333852966586394,0.005333852966586394,0.5754780024749325,0.4863412026708746,1.0,0,49.69289827255279
pkn3,1,1,0.004950162996585239,0.004950162996585239,0.5568985299552306,0.645206288712849,1.0,0,49.67370441458733
tcf7l2,1,1,0.004950162996585239,0.004950162996585239,0.5568985299552306,0.645206288712849,1.0,0,49.65451055662188
galc,1,1,0.004033099763137593,0.004033099763137593,0.5754780024749325,0.49572744248656175,1.0,0,49.63531669865643
c9,1,1,0.004011213549731885,0.004011213549731885,0.5754780024749325,0.48855069932463047,1.0,0,49.61612284069098
eef2k,1,1,0.003989506533334186,0.003989506533334186,0.5754780024749325,0.48141576616429166,1.0,0,49.59692898272553
smarcal1,1,1,0.003967976544422935,0.003967976544422935,0.5754780024749325,0.4743222904210524,1.0,0,49.57773512476008
tbx1,1,1,0.0030286466741846207,0.0030286466741846207,0.9459021775672874,-0.7142580897418175,0.0,0,49.558541266794634
kmt2b,1,1,0.0029821296608623094,0.0029821296608623094,0.04018394146856639,4.83618550247599,1.0,1,49.53934740882917
smad2,1,1,0.00296848636364766,0.00296848636364766,0.3361598582797806,1.5153336759386842,1.0,0,49.520153550863725
dars,1,1,0.002652455259543718,0.002652455259543718,0.5754780024749325,0.4765184904580646,1.0,0,49.50095969289827
pik3ca,1,1,0.002652455259543718,0.002652455259543718,0.5754780024749325,0.4765184904580646,1.0,0,49.48176583493282
bin2,1,1,0.002652455259543718,0.002652455259543718,0.5754780024749325,0.4765184904580646,1.0,0,49.462571976967375
ncf2,1,1,0.002652455259543718,0.002652455259543718,0.5754780024749325,0.4765184904580646,1.0,0,49.44337811900192
scnn1d,1,1,0.0024892615000923213,0.0024892615000923213,0.7307639933832748,0.02826916911456401,1.0,0,49.424184261036466
fcar,1,1,0.002007419245464881,0.002007419245464881,0.0881554199025577,3.5945536882360605,1.0,0,49.40499040307101
ptprt,1,1,0.0010095293551140583,0.0010095293551140583,0.9459021775672874,-0.7162804049884554,0.0,0,49.38579654510556
cdc14a,1,1,0.0010095293551140583,0.0010095293551140583,0.9459021775672874,-0.7162804049884554,0.0,0,49.366602687140116
sirpa,1,1,0.0006838679425047456,0.0006838679425047456,0.8077100203612863,-0.2542504827217492,1.0,0,49.34740882917467
rexo2,1,1,0.0003666610874770715,0.0003666610874770715,0.34157050579213477,1.3541515061220641,1.0,0,49.32821497120921
sema4d,1,1,0.0003439085256825569,0.0003439085256825569,0.8077100203612863,-0.23979406699006553,1.0,0,49.309021113243766
ppp3r2,1,1,0.00034334394632873355,0.00034334394632873355,0.8077100203612863,-0.2440808317596653,1.0,0,49.289827255278304
esrrb,1,1,0.00022983722385666594,0.00022983722385666594,0.8077100203612863,-0.23344432990991063,1.0,0,49.27063339731286
tmem266,1,1,0.0001832574410736143,0.0001832574410736143,0.34157050579213477,1.3488892420184182,1.0,0,49.25143953934741
calcrl,1,1,0.0,0.0,1.0,-1.086635813704102,0.0,0,49.23224568138196
tarm1,1,1,0.0,0.0,0.5754780024749325,0.47385863652734594,1.0,0,49.21305182341651
c7,1,1,0.0,0.0,1.0,-1.086635813704102,0.0,0,49.19385796545106
rpl13a,1,1,0.0,0.0,0.3361598582797806,1.5385017301904336,1.0,0,49.1746641074856
slc4a1,1,1,0.0,0.0,0.5754780024749325,0.49526011600810266,1.0,0,49.15547024952015
pltp,1,1,0.0,0.0,0.34157050579213477,1.3537585926028928,1.0,0,49.1362763915547
abcc9,1,1,0.0,0.0,0.8077100203612863,-0.2550499805576906,1.0,0,49.117082533589254
btbd8,1,1,0.0,0.0,0.8077100203612863,-0.2550499805576906,1.0,0,49.0978886756238
plaur,1,1,0.0,0.0,0.035914419002940796,5.095421779731758,1.0,1,49.07869481765835
c1galt1c1,1,1,0.0,0.0,0.34157050579213477,1.3436551939972015,1.0,0,49.059500959692905
plxna3,1,1,0.0,0.0,1.0,-1.086635813704102,0.0,0,49.04030710172744
kcnk15,1,1,0.0,0.0,0.5754780024749325,0.4809508943850336,1.0,0,49.021113243761995
mok,1,1,0.0,0.0,0.9390241936194845,-0.6169411070423585,1.0,0,49.00191938579654
sord,1,1,0.0,0.0,0.426094465801719,1.0478754025666863,1.0,0,48.98272552783109
apobec3b,1,1,0.0,0.0,1.0,-1.086635813704102,0.0,0,48.963531669865645
bhlhe40,1,1,0.0,0.0,0.9459021775672874,-0.7202853466564754,0.0,0,48.9443378119002
tfap2c,1,1,-0.0001144479525164166,-0.0001144479525164166,0.8077100203612863,-0.24456338308007405,1.0,0,48.925143953934736
slc10a1,1,1,-0.00022833168079539057,-0.00022833168079539057,0.8077100203612863,-0.25104503888967056,1.0,0,48.90595009596929
arhgdia,1,1,-0.00036636856927074746,-0.00036636856927074746,0.34157050579213477,1.3433184800344877,1.0,0,48.886756238003834
ca5b,1,1,-0.0004458117853509691,-0.0004458117853509691,0.0881554199025577,3.5661464560606566,1.0,0,48.867562380038386
utp11,1,1,-0.0004559116610448055,-0.0004559116610448055,0.8077100203612863,-0.2554507355804388,1.0,0,48.84836852207294
ube2n,1,1,-0.0004574157791344957,-0.0004574157791344957,0.8077100203612863,-0.24698702183118398,1.0,0,48.82917466410749
idi1,1,1,-0.0005502108314188181,-0.0005502108314188181,0.34157050579213477,1.3583472567944859,1.0,0,48.809980806142036
foxm1,1,1,-0.000733906564859943,-0.000733906564859943,0.34157050579213477,1.3633010926832039,1.0,0,48.79078694817658
podxl,1,1,-0.0014701472242750757,-0.0014701472242750757,0.34157050579213477,1.3834053060207427,1.0,0,48.77159309021113
ano6,1,1,-0.0016271451165684736,-0.0016271451165684736,0.5568985299552306,0.6167424718207773,1.0,0,48.75239923224568
efna3,1,1,-0.0025036533226705515,-0.0025036533226705515,0.7307639933832748,0.02826916911456401,1.0,0,48.73320537428023
mta1,1,1,-0.002638160701733838,-0.002638160701733838,0.5763039171336467,0.46420278224406686,1.0,0,48.714011516314784
slc47a2,1,1,-0.002652455259543718,-0.002652455259543718,0.5754780024749325,0.4712398855154101,1.0,0,48.69481765834933
rag2,1,1,-0.0026813977070427875,-0.0026813977070427875,0.5754780024749325,0.48543740379529265,1.0,0,48.67562380038388
nhej1,1,1,-0.0026813977070427875,-0.0026813977070427875,0.5754780024749325,0.48543740379529265,1.0,0,48.65642994241842
ddrgk1,1,1,-0.0028741630027997456,-0.0028741630027997456,0.18919990815791296,2.3638374737132555,1.0,0,48.63723608445297
ptpa,1,1,-0.0030286466741846207,-0.0030286466741846207,0.9459021775672874,-0.7202853466564754,0.0,0,48.618042226487525
pik3c2a,1,1,-0.003089190835412786,-0.003089190835412786,0.9459021775672874,-0.7142580897418175,0.0,0,48.59884836852208
gapt,1,1,-0.003946621448546184,-0.003946621448546184,0.5775312501081551,0.4594158212856406,1.0,0,48.57965451055662
acsl1,1,1,-0.003989506533334186,-0.003989506533334186,0.5754780024749325,0.4734763188051558,1.0,0,48.560460652591175
krr1,1,1,-0.004011213549731885,-0.004011213549731885,0.5754780024749325,0.4805680532108182,1.0,0,48.54126679462571
psg9,1,1,-0.004033099763137593,-0.004033099763137593,0.5754780024749325,0.48770124100123335,1.0,0,48.522072936660265
acod1,1,1,-0.004322194446253258,-0.004322194446253258,0.18915440556449553,2.3690997378169016,1.0,0,48.50287907869482
cers6,1,1,-0.004344154587957227,-0.004344154587957227,0.18915440556449553,2.3824492045638457,1.0,0,48.48368522072937
pmm1,1,1,-0.00468619018123162,-0.00468619018123162,0.15367927038777102,2.7760468170201342,1.0,0,48.464491362763916
pmepa1,1,1,-0.004904204014462565,-0.004904204014462565,0.5568985299552306,0.6207738338268226,1.0,0,48.44529750479847
sgk2,1,1,-0.004927092833252766,-0.004927092833252766,0.5568985299552306,0.6280435836598881,1.0,0,48.42610364683302
chr2,1,1,-0.004935831522703382,-0.004935831522703382,0.7307639933832748,0.01349262101303581,1.0,0,48.40690978886756
ccl19,1,1,-0.005305027818213515,-0.005305027818213515,0.5754926244074386,0.4686621228070257,1.0,0,48.38771593090211
gch1,1,1,-0.005362915605826801,-0.005362915605826801,0.5754780024749325,0.48283189041675884,1.0,0,48.368522072936656
efl1,1,1,-0.005392218652652825,-0.005392218652652825,0.5754780024749325,0.48997895901142563,1.0,0,48.34932821497121
asgr2,1,1,-0.005637117814310866,-0.005637117814310866,0.18915440556449553,2.3766076477130507,1.0,0,48.33013435700576
tmem67,1,1,-0.005777605949537579,-0.005777605949537579,0.18915440556449553,2.374390453467066,1.0,0,48.31094049904031
gpr82,1,1,-0.005807007155853139,-0.005807007155853139,0.18915440556449553,2.387768610127301,1.0,0,48.29174664107485
hnf4a,1,1,-0.005839183133307557,-0.005839183133307557,0.19015999369503936,2.31791444898202,1.0,0,48.272552783109404
bfsp2,1,1,-0.0060115662585056295,-0.0060115662585056295,0.3361598582797806,1.5325488452597646,1.0,0,48.25335892514395
tmod4,1,1,-0.006316684530886629,-0.006316684530886629,0.08719246473981179,3.6403756488538304,1.0,0,48.2341650671785
gpr84,1,1,-0.006376314367858793,-0.006376314367858793,0.08719246473981179,3.674052805889143,1.0,0,48.214971209213054
taf9,1,1,-0.0064936764029572824,-0.0064936764029572824,0.5569755151246597,0.6083671431610579,1.0,0,48.19577735124761
twist1,1,1,-0.0067228118450043395,-0.0067228118450043395,0.9390241936194845,-0.6258061442960854,1.0,0,48.17658349328215
nuf2,1,1,-0.00724045851743349,-0.00724045851743349,0.18915440556449553,2.3797098590305215,1.0,0,48.1573896353167
epha1,1,1,-0.008950044401557777,-0.008950044401557777,0.3361598582797806,1.5139400563350451,1.0,0,48.13819577735124
adgrg1,1,1,-0.009411271605337168,-0.009411271605337168,0.5754780024749325,0.48255967016347057,1.0,0,48.119001919385795
ppp1r15a,1,1,-0.009632603193762801,-0.009632603193762801,0.08719246473981179,3.6963991115203285,1.0,0,48.09980806142035
nectin2,1,1,-0.009831657333917443,-0.009831657333917443,0.5568985299552306,0.6196526790118136,1.0,0,48.0806142034549
st6galnac1,1,1,-0.012100932129502251,-0.012100932129502251,0.5754780024749325,0.4800513189188423,1.0,0,48.061420345489445
kcnk7,1,1,-0.012518881017624883,-0.012518881017624883,0.7307639933832748,0.018389896719262847,1.0,0,48.04222648752399
hspa5,1,1,-0.013391766775038255,-0.013391766775038255,0.9459021775672874,-0.7242381403984487,0.0,0,48.023032629558536
mon1a,1,1,-0.013556568871279984,-0.013556568871279984,0.5754780024749325,0.48952007721866053,1.0,0,48.00383877159309
naglu,1,1,-0.013860836151169176,-0.013860836151169176,0.15577582168689436,2.725909858281031,1.0,0,47.98464491362764
cdx2,1,1,-0.013926276635704227,-0.013926276635704227,0.15407626157132917,2.7394673395633147,1.0,0,47.965451055662186
hsd17b10,1,1,-0.015143159020114094,-0.015143159020114094,0.3361598582797806,1.5394665037790232,1.0,0,47.94625719769674
prss36,1,1,-0.01794565107069923,-0.01794565107069923,0.3361598582797806,1.5104083112402358,1.0,0,47.92706333973129
irak3,1,1,-0.02857495216059802,-0.02857495216059802,0.33814625623370465,1.466073249725248,1.0,0,47.90786948176583
rfx5,1,1,-0.029671899643677113,-0.029671899643677113,0.33814625623370465,1.466073249725248,1.0,0,47.88867562380038
c12orf75,1,1,-0.029769639330941233,-0.029769639330941233,0.19015999369503936,2.31791444898202,1.0,0,47.869481765834934
alk,1,1,-0.029769639330941233,-0.029769639330941233,0.19015999369503936,2.31791444898202,1.0,0,47.85028790786948
zbed2,1,1,-0.030188311165565196,-0.030188311165565196,0.040513843973704625,4.82166315723486,1.0,1,47.83109404990403
sar1a,1,1,-0.030544915262995076,-0.030544915262995076,0.3361598582797806,1.519059373009988,1.0,0,47.811900191938584
uckl1,1,1,-0.031221659840157123,-0.031221659840157123,0.33814625623370465,1.448767591393674,1.0,0,47.792706333973136
nr4a2,1,1,-0.03210886662227064,-0.03210886662227064,0.33814625623370465,1.4573985780014476,1.0,0,47.773512476007674
zglp1,1,1,-0.03210886662227064,-0.03210886662227064,0.33814625623370465,1.4573985780014476,1.0,0,47.75431861804223
itga6,1,1,-0.032331913606799656,-0.032331913606799656,0.33814625623370465,1.448767591393674,1.0,0,47.73512476007677
sema3f,1,1,-0.03344890609863538,-0.03344890609863538,0.33814625623370465,1.448767591393674,1.0,0,47.715930902111324
chd8,1,1,-0.03344890609863538,-0.03344890609863538,0.33814625623370465,1.448767591393674,1.0,0,47.69673704414588
arf1,1,1,-0.03389471788398657,-0.03389471788398657,0.33814625623370465,1.4316352397898677,1.0,0,47.67754318618043
s100a9,1,1,-0.03411748244377644,-0.03411748244377644,0.33959348818975466,1.42313316882855,1.0,0,47.65834932821497
hla-dma,1,1,-0.034329083419049056,-0.034329083419049056,0.08923660783525973,3.5326227536955286,1.0,0,47.63915547024952
igsf9,1,1,-0.03434964831720988,-0.03434964831720988,0.33814625623370465,1.4573985780014476,1.0,0,47.619961612284065
hcst,1,1,-0.035173151076260956,-0.035173151076260956,0.1917946368013265,2.2833998867475533,1.0,0,47.60076775431862
nhlh2,1,1,-0.03524127164687996,-0.03524127164687996,0.33959348818975466,1.42313316882855,1.0,0,47.58157389635317
cdhr4,1,1,-0.035686517498080494,-0.035686517498080494,0.34157050579213477,1.406255503644579,1.0,0,47.56238003838772
bub1b,1,1,-0.03584414301441541,-0.03584414301441541,0.0881554199025577,3.574333560755344,1.0,0,47.54318618042227
glra2,1,1,-0.03812322146336933,-0.03812322146336933,0.34157050579213477,1.3643115723567032,1.0,0,47.523992322456806
snx17,1,1,-0.040234964767895676,-0.040234964767895676,0.0881554199025577,3.5665471804213804,1.0,0,47.50479846449136
fgb,1,1,-0.04172971562201511,-0.04172971562201511,0.0881554199025577,3.5751348414446236,1.0,0,47.48560460652591
galntl5,1,1,-0.046850160337101876,-0.046850160337101876,0.15367927038777102,2.773625471180386,1.0,0,47.46641074856046
mttp,1,1,-0.04715966239964797,-0.04715966239964797,0.18993311788308082,2.3295349054770504,1.0,0,47.447216890595016
fxn,1,1,-0.048042794494255414,-0.048042794494255414,0.038351913588833476,4.965724631864575,1.0,1,47.42802303262956
sdf2,1,1,-0.049688842682322876,-0.049688842682322876,0.9459021775672874,-0.7202853466564754,0.0,0,47.4088291746641
trpv5,1,1,-0.05003162231563468,-0.05003162231563468,0.9459021775672874,-0.7142580897418175,0.0,0,47.38963531669865
amigo1,1,1,-0.05003673842394707,-0.05003673842394707,0.15367927038777102,2.7553446695298107,1.0,0,47.370441458733204
akt1,1,1,-0.050261082888800795,-0.050261082888800795,0.9459021775672874,-0.7101731800096381,0.0,0,47.351247600767756
rpl11,1,1,-0.050530968133576826,-0.050530968133576826,0.15367927038777102,2.7782968931406473,1.0,0,47.3320537428023
slc30a4,1,1,-0.050530968133576826,-0.050530968133576826,0.15367927038777102,2.7782968931406473,1.0,0,47.312859884836854
wee1,1,1,-0.05065783307203153,-0.05065783307203153,0.0881554199025577,3.5937624248604574,1.0,0,47.293666026871406
tesk2,1,1,-0.051126603054029385,-0.051126603054029385,0.03711517116268757,5.0297866152686685,1.0,1,47.274472168905945
c7orf50,1,1,-0.05238847274878755,-0.05238847274878755,0.34157050579213477,1.3531411922472976,1.0,0,47.2552783109405
gprc6a,1,1,-0.0526507599612116,-0.0526507599612116,0.15367927038777102,2.822646814132011,1.0,0,47.23608445297505
nicn1,1,1,-0.0526507599612116,-0.0526507599612116,0.15367927038777102,2.822646814132011,1.0,0,47.216890595009595
cd1d,1,1,-0.05303260291961598,-0.05303260291961598,0.15367927038777102,2.7853727223540186,1.0,0,47.19769673704415
atp1a3,1,1,-0.053128522836804803,-0.053128522836804803,0.34157050579213477,1.343037444868776,1.0,0,47.1785028790787
s100a12,1,1,-0.05327986117491523,-0.05327986117491523,0.15367927038777102,2.796993178849049,1.0,0,47.15930902111325
gjd4,1,1,-0.05425816193520716,-0.05425816193520716,0.34157050579213477,1.358095028136016,1.0,0,47.14011516314779
gpr119,1,1,-0.05451841849808581,-0.05451841849808581,0.15372818624885756,2.746425756192583,1.0,0,47.12092130518234
cxcr5,1,1,-0.054644169112963326,-0.054644169112963326,0.15367927038777102,2.8064493282896326,1.0,0,47.10172744721689
fam89a,1,1,-0.055492898568662685,-0.055492898568662685,0.03733860552096496,5.005224941413281,1.0,1,47.08253358925144
lamp2,1,1,-0.056249224969083134,-0.056249224969083134,0.15367927038777102,2.8277757052067076,1.0,0,47.06333973128599
senp2,1,1,-0.06558045496104281,-0.06558045496104281,0.08743067167993541,3.6298793367289677,1.0,0,47.044145873320545
cdh5,1,1,-0.06598612741214271,-0.06598612741214271,0.34157050579213477,1.3527484098368898,1.0,0,47.02495201535508
znf300,1,1,-0.0675831655402197,-0.0675831655402197,0.34157050579213477,1.3886393540419593,1.0,0,47.005758157389636
cyr61,1,1,-0.06974169419050136,-0.06974169419050136,0.5754780024749325,0.47774547416534024,1.0,0,46.98656429942418
itga2,1,1,-0.07013205717988302,-0.07013205717988302,0.5768532550348632,0.46163872855885396,1.0,0,46.96737044145873
mpp4,1,1,-0.07015449612238289,-0.07015449612238289,0.5754780024749325,0.47799023213160985,1.0,0,46.948176583493286
lipf,1,1,-0.07022278282323668,-0.07022278282323668,0.5754780024749325,0.4851096084269511,1.0,0,46.92898272552783
pde7b,1,1,-0.07033760725058014,-0.07033760725058014,0.5754780024749325,0.48283189041675884,1.0,0,46.90978886756238
faah2,1,1,-0.07063550083747638,-0.07063550083747638,0.5754780024749325,0.48543740379529265,1.0,0,46.89059500959692
il1r1,1,1,-0.07065652717374193,-0.07065652717374193,0.57750512301152,0.4597970855532988,1.0,0,46.871401151631474
ppp2r2a,1,1,-0.07068095119690876,-0.07068095119690876,0.5754780024749325,0.4760815438005593,1.0,0,46.85220729366603
alms1,1,1,-0.07074994878999274,-0.07074994878999274,0.5754780024749325,0.4831873276747793,1.0,0,46.83301343570058
mmp17,1,1,-0.07081890448387984,-0.07081890448387984,0.5754780024749325,0.4903346795015197,1.0,0,46.813819577735124
cebpe,1,1,-0.07097828047078814,-0.07097828047078814,0.5754780024749325,0.47872798711182046,1.0,0,46.79462571976968
adcy2,1,1,-0.07109216437831656,-0.07109216437831656,0.5754780024749325,0.4765184904580646,1.0,0,46.775431861804215
enox2,1,1,-0.07116168411719159,-0.07116168411719159,0.5754780024749325,0.4836252628180475,1.0,0,46.75623800383877
kpna7,1,1,-0.07134523386113356,-0.07134523386113356,0.5754780024749325,0.48855069932463047,1.0,0,46.73704414587332
dalrd3,1,1,-0.07136999157592017,-0.07136999157592017,0.5754780024749325,0.5051964287006014,1.0,0,46.71785028790787
serpine2,1,1,-0.07136999157592017,-0.07136999157592017,0.5754780024749325,0.5051964287006014,1.0,0,46.69865642994242
afdn,1,1,-0.07178268676376998,-0.07178268676376998,0.5754780024749325,0.5057212815422338,1.0,0,46.67946257197697
btn3a1,1,1,-0.0721243385768251,-0.0721243385768251,0.5754780024749325,0.4990926775782526,1.0,0,46.66026871401152
serpinf1,1,1,-0.07412726839695094,-0.07412726839695094,0.3433479484858684,1.3332708185780746,1.0,0,46.64107485604606
sobp,1,1,-0.07432010252350807,-0.07432010252350807,0.34157050579213477,1.353421820287903,1.0,0,46.62188099808061
atp13a2,1,1,-0.07596820862211828,-0.07596820862211828,0.34157050579213477,1.3790881204582315,1.0,0,46.602687140115165
thtpa,1,1,-0.07596820862211828,-0.07596820862211828,0.34157050579213477,1.3790881204582315,1.0,0,46.58349328214971
auts2,1,1,-0.07624234504815641,-0.07624234504815641,0.08743067167993541,3.623665858337411,1.0,0,46.56429942418426
alpk2,1,1,-0.0772088456081812,-0.0772088456081812,0.34157050579213477,1.3639181324127658,1.0,0,46.545105566218815
il17f,1,1,-0.0772088456081812,-0.0772088456081812,0.34157050579213477,1.3639181324127658,1.0,0,46.52591170825335
foxp3,1,1,-0.07904517946336043,-0.07904517946336043,0.18915440556449553,2.409338003158178,1.0,0,46.506717850287906
kdm1a,1,1,-0.07987571272466099,-0.07987571272466099,0.34157050579213477,1.3541515061220641,1.0,0,46.48752399232245
taz,1,1,-0.08026643727799865,-0.08026643727799865,0.18915440556449553,2.4175492009626796,1.0,0,46.468330134357004
sbno2,1,1,-0.0813311242279453,-0.0813311242279453,0.34157050579213477,1.3594422217722286,1.0,0,46.449136276391556
sbk2,1,1,-0.0855869716095965,-0.0855869716095965,0.34157050579213477,1.3652683058447166,1.0,0,46.42994241842611
lims1,1,1,-0.09716027887013645,-0.09716027887013645,0.028520502728782236,5.457257550367529,1.0,1,46.41074856046066
atf7,1,1,-0.09985633794195392,-0.09985633794195392,0.08433007494086854,3.775394419248181,1.0,0,46.3915547024952
kmt2c,1,1,-0.10266879203255241,-0.10266879203255241,0.028520502728782236,5.419861958630348,1.0,1,46.372360844529744
sccpdh,1,1,-0.10572003891636017,-0.10572003891636017,0.08429405774164671,3.790471521985166,1.0,0,46.3531669865643
ylpm1,1,1,-0.10658691304321888,-0.10658691304321888,0.08923660783525973,3.5333404846560508,1.0,0,46.33397312859885
