term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
CPC001 HCC515 24H-wortmannin-10.0,wortmannin,HCC515,24H,10.0,77,97,1,1,0.3251546456094481,0.19398702228253967,2.6466666666666665,4.938080495356037,1.2001373600462109,0.5721954412552421,0.6279419187909687,0.23738055629914623,True,1.0,1.8845111683405162,0.06164611796067977,chem
CPC001 HCC515 24H-pd 166793-10.0,pd 166793,HCC515,24H,10.0,92,62,0,1,1.0,0.22738050782237604,0.0,4.1144149967679375,0.6432467679157314,-0.0,0.6432467679157314,0.5641606946274296,True,1.0,0.7475128634726382,0.2052649116961013,chem
CPC001 HCC515 24H-kn-62-10.0,kn-62,HCC515,24H,10.0,154,65,0,1,1.0,0.35203977910584294,0.0,2.423298731257209,0.45340826018642966,0.8990000647010059,-0.44559180451457625,0.7195732164667935,True,1.0,0.359921360694493,0.2729090303232256,chem
CPC001 HCC515 24H-u 18666a-10.0,u 18666a,HCC515,24H,10.0,93,32,0,1,1.0,0.2295596289222189,0.0,4.069053708439898,0.6391044859514033,-0.0,0.6391044859514033,0.5673778484735623,True,1.0,0.7390556051919627,0.20759746751082972,chem
CPC001 HCC515 24H-cgs 21680 hydrochloride-10.0,cgs 21680 hydrochloride,HCC515,24H,10.0,117,69,0,1,1.0,0.28014993494668355,0.0,3.2150101419878294,0.5526094740434577,0.42230211653195693,0.1303073575115008,0.636621211131776,True,1.0,0.5624595496855717,0.23992002665778073,chem
CPC001 HCC515 24H-clofarabine-10.0,clofarabine,HCC515,24H,10.0,160,185,0,0,1.0,1.0,0.0,0.0,-0.0,0.3197050344301991,-0.3197050344301991,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-sarmentogenin-10.0,sarmentogenin,HCC515,24H,10.0,218,211,1,2,0.5781906911142227,0.12141974499357598,1.1881904761904762,3.611111111111111,1.153639588331788,-0.0,1.153639588331788,0.25668977380225827,True,1.0,1.7895771034334809,0.06731089636787738,chem
CPC001 HCC515 24H-ntncb hydrochloride-10.0,ntncb hydrochloride,HCC515,24H,10.0,100,136,1,0,0.4248263708959662,1.0,1.8705185185185185,0.0,0.37178853246535365,1.2690843201019444,-0.8972957876365908,0.7885094927625227,True,1.0,0.19327912723959956,0.2972342552482506,chem
CPC001 HCC515 24H-dibutyrylcyclic amp-10.0,dibutyrylcyclic amp,HCC515,24H,10.0,92,68,0,1,1.0,0.22738050782237604,0.0,4.1144149967679375,0.6432467679157314,1.2834404817342107,-0.6401937138184792,0.5641606946274296,True,1.0,0.7475128634726382,0.2052649116961013,chem
CPC001 HCC515 24H-esculin hydrate-10.0,esculin hydrate,HCC515,24H,10.0,43,36,0,1,1.0,0.1131791192962548,0.0,8.983193277310924,0.946233689851697,2.361535556826984,-1.415301866975287,0.3597719270071249,True,1.0,1.3661184235349881,0.09763412195934688,chem
CPC001 HCC515 24H-gr 32191 hydrochloride-10.0,gr 32191 hydrochloride,HCC515,24H,10.0,177,111,0,1,1.0,0.3932511776498984,0.0,2.0989304812834226,0.40532996814247163,0.8015704442847739,-0.39624047614230223,0.7602751532028084,True,1.0,0.26176036223733984,0.2902365878040653,chem
CPC001 HCC515 24H-o-2050-10.0,o-2050,HCC515,24H,10.0,73,42,0,1,1.0,0.18485454019757608,0.0,5.215686274509804,0.733169878287848,-0.0,0.733169878287848,0.49692339298075516,True,1.0,0.9311080354980766,0.16527824058647117,chem
CPC001 HCC515 24H-rottlerin ncgc00025228-11-10.0,rottlerin ncgc00025228-11,HCC515,24H,10.0,94,279,3,0,0.09931671086633992,1.0,2.9168241965973536,0.0,1.0029776716814285,0.7434916976493042,0.25948597403212426,0.3286828381706468,True,1.0,1.4819720796454903,0.08630456514495169,chem
CPC001 HCC515 24H-jak3 inhibitor vi-10.0,jak3 inhibitor vi,HCC515,24H,10.0,133,230,1,1,0.6102914390907122,0.31211573279010074,1.0862882096069868,2.8181818181818183,0.7201470614387697,-0.0,0.7201470614387697,0.506338060815595,True,1.0,0.904519472338192,0.1696101299566811,chem
CPC001 HCC515 24H-sericetin-10.0,sericetin,HCC515,24H,10.0,81,47,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-isoeugenitol-10.0,isoeugenitol,HCC515,24H,10.0,172,102,0,1,1.0,0.3845085429613676,0.0,2.1620227038183693,0.4150940066563998,0.8213600798807691,-0.4062660732243693,0.7520176832847401,True,1.0,0.2816955081993673,0.28723758747084305,chem
CPC001 HCC515 24H-selinidin-10.0,selinidin,HCC515,24H,10.0,129,56,1,1,0.20253482817430737,0.3042524056415525,4.649454545454545,2.9080882352941178,1.2102662633718109,0.38929061718825575,0.8209756461835551,0.23334545430504033,True,1.0,1.905191255370393,0.06064645118293902,chem
CPC001 HCC515 24H-angiogenesis inhibitor-10.0,angiogenesis inhibitor,HCC515,24H,10.0,98,68,0,0,1.0,1.0,0.0,0.0,-0.0,0.484250513560811,-0.484250513560811,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-mibefradil dihydrochloride-10.0,mibefradil dihydrochloride,HCC515,24H,10.0,113,117,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-ic 261-10.0,ic 261,HCC515,24H,10.0,61,51,0,1,1.0,0.15686716502364104,0.0,6.270588235294118,0.8044679521516095,-0.0,0.8044679521516095,0.447440985932813,True,1.0,1.0766766449682252,0.13828723758747083,chem
CPC001 HCC515 24H-cdc-10.0,cdc,HCC515,24H,10.0,139,63,0,0,1.0,1.0,0.0,0.0,-0.0,0.3646399417223874,-0.3646399417223874,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-zd 7155 hydrochloride-10.0,zd 7155 hydrochloride,HCC515,24H,10.0,104,91,0,1,1.0,0.25314998249379406,0.0,3.6282124500285553,0.5966220983101204,0.46320220766619413,0.13341989064392623,0.6009206312957833,True,1.0,0.6523197123299738,0.22259246917694103,chem
CPC001 HCC515 24H-bu 239 hydrochloride-10.0,bu 239 hydrochloride,HCC515,24H,10.0,62,99,1,0,0.33064675184409836,1.0,2.5918367346938775,0.0,0.4806357392933227,-0.0,0.4806357392933227,0.6965750623330327,True,1.0,0.4155114497134678,0.26391202932355884,chem
CPC001 HCC515 24H-gr 127935 hydrochloride-10.0,gr 127935 hydrochloride,HCC515,24H,10.0,145,76,1,1,0.2648086431139869,0.3352051654142246,3.3989333333333334,2.5784313725490198,1.0517571416613154,1.0682768360445278,-0.016519694383212435,0.3037333243936248,True,1.0,1.5815646665256258,0.08063978673775409,chem
CPC001 HCC515 24H-mek1/2 inhibitor-10.0,mek1/2 inhibitor,HCC515,24H,10.0,100,48,0,1,1.0,0.24465173483416827,0.0,3.7771836007130126,0.6114517002954797,-0.0,0.6114517002954797,0.5891017001872074,True,1.0,0.682597171776206,0.21826057980673108,chem
CPC001 HCC515 24H-zaprinast-10.0,zaprinast,HCC515,24H,10.0,108,54,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-dichlorobenzamil-10.0,dichlorobenzamil,HCC515,24H,10.0,168,104,0,0,1.0,1.0,0.0,0.0,-0.0,0.30462009897596326,-0.30462009897596326,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-cosmosiin-10.0,cosmosiin,HCC515,24H,10.0,136,90,0,1,1.0,0.3179580655546405,0.0,2.754248366013072,0.49763015391217813,0.37178853246535365,0.12584162144682448,0.6822857917697349,True,1.0,0.450208786833024,0.25891369543485504,chem
"CPC001 HCC515 24H-ly-165,163-10.0","ly-165,163",HCC515,24H,10.0,81,64,0,1,1.0,0.20302281257608581,0.0,4.688235294117647,0.6924551600214074,0.7852942204734046,-0.09283906045199719,0.5267298823833596,True,1.0,0.8479811766387518,0.18227257580806397,chem
CPC001 HCC515 24H-ikk 16-10.0,ikk 16,HCC515,24H,10.0,156,141,1,0,0.4365311412085279,1.0,1.8022857142857143,0.0,0.35998476920329353,0.8123043695931349,-0.45231960038984137,0.7983698673865166,True,1.0,0.1691794943679428,0.2999000333222259,chem
CPC001 HCC515 24H-jnj 10191584 maleate-10.0,jnj 10191584 maleate,HCC515,24H,10.0,151,61,0,1,1.0,0.3464734949720234,0.0,2.4729411764705884,0.46032998306566286,0.33794387185647307,0.1223861112091898,0.7137177145490585,True,1.0,0.37405337745265976,0.27057647450849714,chem
CPC001 HCC515 24H-z-leu3-vs-10.0,z-leu3-vs,HCC515,24H,10.0,131,266,2,0,0.2898394267644435,1.0,1.952020202020202,0.0,0.5378425379070181,1.4506318298108813,-0.9127892919038633,0.6487847492869407,True,1.0,0.53231003451601,0.24391869376874376,chem
CPC001 HCC515 24H-fit-10.0,fit,HCC515,24H,10.0,131,46,2,3,0.014403823228786153,0.005289640078284551,12.128787878787879,9.8875,4.118096094711048,0.38416774042990404,3.733928354281144,0.0007986548064651811,True,1.0,7.842080180766925,0.0003332222592469177,chem
CPC001 HCC515 24H-am 404-10.0,am 404,HCC515,24H,10.0,129,68,0,1,1.0,0.3042524056415525,0.0,2.9080882352941178,0.5167659792352142,1.0273407392974419,-0.5105747600622277,0.666281625186304,True,1.0,0.48927822212605554,0.2535821392869044,chem
CPC001 HCC515 24H-pdgf receptor tyrosine kinase inhibitor i-10.0,pdgf receptor tyrosine kinase inhibitor i,HCC515,24H,10.0,94,100,0,1,1.0,0.2317329444964863,0.0,4.024667931688804,0.635012220003903,3.10725049178487,-2.4722382717809666,0.5705658278614113,True,1.0,0.7307004641442822,0.2092635788070643,chem
CPC001 HCC515 24H-isoflupredone acetate-10.0,isoflupredone acetate,HCC515,24H,10.0,177,103,0,2,1.0,0.0854324279671881,0.0,4.486428571428571,1.068377250926418,0.8015704442847739,0.26680680664164413,0.2955987237293498,True,1.0,1.6154977879110075,0.07830723092302566,chem
CPC001 HCC515 24H-arachidonamide-10.0,arachidonamide,HCC515,24H,10.0,76,49,0,1,1.0,0.19171300447706718,0.0,5.004705882352941,0.7173484266051238,-0.0,0.7173484266051238,0.5083760703273993,True,1.0,0.8988055258166209,0.17194268577140953,chem
CPC001 HCC515 24H-bd 1063 dihydrochloride-10.0,bd 1063 dihydrochloride,HCC515,24H,10.0,144,131,0,2,1.0,0.059578627345772524,0.0,5.558098591549296,1.2249095068783402,0.3531615061307682,0.871748000747572,0.22761766556421356,True,1.0,1.935088228456249,0.060313228923692105,chem
CPC001 HCC515 24H-syk inhibitor-10.0,syk inhibitor,HCC515,24H,10.0,175,115,0,1,1.0,0.38976829271195124,0.0,2.123732251521298,0.4091934932335874,-0.0,0.4091934932335874,0.757009084138872,True,1.0,0.2696484852214392,0.28957014328557146,chem
CPC001 HCC515 24H-bapta-am-10.0,bapta-am,HCC515,24H,10.0,161,88,0,1,1.0,0.3648541509812331,0.0,2.3147058823529414,0.437880708372561,0.8675378613296928,-0.4296571529571318,0.7327211185378739,True,1.0,0.3282189036219549,0.27924025324891705,chem
CPC001 HCC515 24H-valyltryptophan-10.0,valyltryptophan,HCC515,24H,10.0,55,80,0,0,1.0,1.0,0.0,0.0,-0.0,0.6972949577343067,-0.6972949577343067,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-obaa-10.0,obaa,HCC515,24H,10.0,108,40,0,1,1.0,0.2615578735834134,0.0,3.490379329301814,0.5824322020278224,0.44997494127189797,0.13245726075592446,0.6123330609661516,True,1.0,0.6233483340247651,0.22825724758413862,chem
CPC001 HCC515 24H-aloisine-10.0,aloisine,HCC515,24H,10.0,47,60,0,1,1.0,0.12306845276264378,0.0,8.19693094629156,0.9098532593918051,-0.0,0.9098532593918051,0.38089865217867586,True,1.0,1.2918408394856438,0.1072975674775075,chem
CPC001 HCC515 24H-oxindole i-10.0,oxindole i,HCC515,24H,10.0,87,49,0,1,1.0,0.21639730745761476,0.0,4.357045143638851,0.6647481472788466,0.5271883160897466,0.13755983118909998,0.5476235035128203,True,1.0,0.7914120282882204,0.19726757747417528,chem
CPC001 HCC515 24H-jak3 inhibitor ii-10.0,jak3 inhibitor ii,HCC515,24H,10.0,106,127,2,1,0.09143793035464046,0.25736516586232616,4.215333333333334,3.5579831932773107,1.628323847320524,2.770782654211606,-1.142458806891082,0.111766258869396,True,1.0,2.758735508054549,0.024991669443518827,chem
CPC001 HCC515 24H-mmpx-10.0,mmpx,HCC515,24H,10.0,91,33,0,1,1.0,0.22519556660333467,0.0,4.1607843137254905,0.6474401636371224,-0.0,0.6474401636371224,0.5609139801854295,True,1.0,0.7560744802322632,0.20426524491836054,chem
CPC001 HCC515 24H-ag-879-10.0,ag-879,HCC515,24H,10.0,96,239,2,0,0.24908683383585306,1.0,2.1838959212376934,0.0,0.6036492276764771,0.7993301556752772,-0.1956809279988001,0.5953060033966762,True,1.0,0.6666669365254273,0.2202599133622126,chem
CPC001 HCC515 24H-sb 225002-10.0,sb 225002,HCC515,24H,10.0,73,66,0,1,1.0,0.18485454019757608,0.0,5.215686274509804,0.733169878287848,0.5921415650633886,0.1410283132244594,0.49692339298075516,True,1.0,0.9311080354980766,0.16527824058647117,chem
CPC001 HCC515 24H-t 98475-10.0,t 98475,HCC515,24H,10.0,106,81,0,1,1.0,0.25736516586232616,0.0,3.5579831932773107,0.5894502348112994,-0.0,0.5894502348112994,0.6066764368344322,True,1.0,0.6376769858121721,0.22592469176941019,chem
CPC001 HCC515 24H-BRD-K62310379 (fluticasone propionate)-10.0,brd-k62310379 (fluticasone propionate),HCC515,24H,10.0,95,134,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-jte 907-10.0,jte 907,HCC515,24H,10.0,82,102,0,0,1.0,1.0,0.0,0.0,-0.0,1.495962139145741,-1.495962139145741,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-zd 2079 hydrochloride-10.0,zd 2079 hydrochloride,HCC515,24H,10.0,145,71,0,2,1.0,0.06031376518151339,0.0,5.518356643356643,1.2195835591676862,0.35092840943940395,0.8686551497282823,0.2296865743512617,True,1.0,1.9242142909101652,0.06064645118293902,chem
CPC001 HCC515 24H-diphenyleneiodonium chloride-10.0,diphenyleneiodonium chloride,HCC515,24H,10.0,76,41,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-lawsone-10.0,lawsone,HCC515,24H,10.0,152,103,0,2,1.0,0.0655490855673042,0.0,5.255,1.1834333624917295,1.6533428515498192,-0.4699094890580897,0.24416746082553245,True,1.0,1.8504067730205958,0.06297900699766744,chem
"CPC001 HCC515 24H-ici-162,846-10.0","ici-162,846",HCC515,24H,10.0,208,132,0,2,1.0,0.11230749531729364,0.0,3.7924757281553396,0.9495912582860545,0.6929383459307407,0.25665291235531384,0.3578694820271818,True,1.0,1.372973539552908,0.09630123292235922,chem
CPC001 HCC515 24H-gsk-3b inhibitor viii-10.0,gsk-3b inhibitor viii,HCC515,24H,10.0,222,136,0,1,1.0,0.46682740578288473,0.0,1.6595688048975246,0.3308436559880538,0.6505544526082881,-0.3197107966202343,0.822454502327562,True,1.0,0.10968235651734087,0.30256581139620126,chem
CPC001 HCC515 24H-tyrphostin ag 1478-10.0,tyrphostin ag 1478,HCC515,24H,10.0,122,152,1,1,0.46148088201397686,0.2902869203869858,1.6680794701986754,3.079727758872144,0.8730188179538332,2.5053889434906407,-1.6323701255368075,0.40325201874146427,True,1.0,1.2166363054756377,0.11629456847717427,chem
CPC001 HCC515 24H-gw 9508-10.0,gw 9508,HCC515,24H,10.0,117,46,0,0,1.0,1.0,0.0,0.0,-0.0,1.0999264567523988,-1.0999264567523988,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-jak3 inhibitor i-10.0,jak3 inhibitor i,HCC515,24H,10.0,103,103,0,1,1.0,0.2510339270372992,0.0,3.6643598615916955,0.6002675799955542,0.6002675799955542,0.0,0.5980047824326691,True,1.0,0.6597626581353754,0.22159280239920026,chem
CPC001 HCC515 24H-arp 101-10.0,arp 101,HCC515,24H,10.0,156,190,2,0,0.17649952920790543,1.0,2.774822695035461,0.0,0.7532564487049489,1.8335936943378166,-1.0803372456328677,0.4826268555018176,True,1.0,0.9721185981428518,0.1586137954015328,chem
CPC001 HCC515 24H-imd 0354-10.0,imd 0354,HCC515,24H,10.0,118,275,2,0,0.3034204968072531,1.0,1.8849206349206349,0.0,0.5179550848887228,0.2654600522390221,0.2524950326497007,0.6652906004568533,True,1.0,0.4917060079989965,0.2525824725091636,chem
CPC001 HCC515 24H-homoharringtonine-10.0,homoharringtonine,HCC515,24H,10.0,183,242,1,0,0.6293409507719988,1.0,1.030207468879668,0.0,0.20111400809729837,0.3038645738974187,-0.10275056580012035,0.9207774905936518,True,1.0,-0.15518545024269115,0.3128957014328557,chem
CPC001 HCC515 24H-rs 17053 hydrochloride-10.0,rs 17053 hydrochloride,HCC515,24H,10.0,131,207,1,0,0.571115904659402,1.0,1.2120388349514564,0.0,0.2432757452639882,0.9530866876649663,-0.7098109424009781,0.8910339628609436,True,1.0,-0.06910422645074832,0.31089636787737424,chem
CPC001 HCC515 24H-gw 583340 dihydrochloride-10.0,gw 583340 dihydrochloride,HCC515,24H,10.0,84,64,0,1,1.0,0.20973678162792958,0.0,4.51665485471297,0.6783254004489399,-0.0,0.6783254004489399,0.5373250709452475,True,1.0,0.8191325788906287,0.18993668777074307,chem
CPC001 HCC515 24H-l-cis-diltiazem-10.0,l-cis-diltiazem,HCC515,24H,10.0,146,83,1,1,0.28547851525436874,0.3370958759565762,3.1053658536585367,2.560243407707911,1.0166731312533412,0.34871548982936135,0.6679576414239798,0.32151428693289336,True,1.0,1.5099339711511073,0.08597134288570477,chem
CPC001 HCC515 24H-herniarin-10.0,herniarin,HCC515,24H,10.0,190,112,1,1,0.3653118645941806,0.41543640270018795,2.283603603603604,1.9505135387488328,0.818831673538535,0.7532564487049489,0.06557522483358613,0.43790389681159014,True,1.0,1.1060029203611168,0.13362212595801398,chem
CPC001 HCC515 24H-sch 58261-10.0,sch 58261,HCC515,24H,10.0,138,103,1,2,0.34150231484946586,0.055236914925799366,2.4886274509803923,5.8088235294117645,1.7243769336279777,-0.0,1.7243769336279777,0.09376166175865293,True,1.0,2.954846194520078,0.021992669110296566,chem
CPC001 HCC515 24H-vorinostat-10.0,vorinostat,HCC515,24H,10.0,134,251,2,2,0.2671837094485249,0.05240986057743748,2.074631860776439,5.988636363636363,1.8537770205315498,0.2926962105366784,1.5610808099948714,0.07377483727345462,True,1.0,3.219041139699984,0.014995001666111295,chem
CPC001 HCC515 24H-halcinonide-10.0,halcinonide,HCC515,24H,10.0,92,170,1,0,0.5000325364418264,1.0,1.4861538461538462,0.0,0.301001735789155,-0.0,0.301001735789155,0.8465961417642931,True,1.0,0.04875438761353043,0.30589803398867044,chem
CPC001 HCC515 24H-cp 93129 dihydrochloride-10.0,cp 93129 dihydrochloride,HCC515,24H,10.0,125,68,0,1,1.0,0.296304238959758,0.0,3.0037950664136623,0.5282621354127488,1.8790035017645361,-1.3507413663517873,0.6567193870380168,True,1.0,0.5127498164949736,0.2465844718427191,chem
CPC001 HCC515 24H-pd 407824-10.0,pd 407824,HCC515,24H,10.0,113,222,0,0,1.0,1.0,0.0,0.0,-0.0,0.3308436559880538,-0.3308436559880538,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-strophanthidin-10.0,strophanthidin,HCC515,24H,10.0,190,214,1,1,0.5834229985740202,0.41543640270018795,1.1708920187793428,1.9505135387488328,0.6155119059492979,0.2678037348352612,0.34770817111403673,0.585885829081784,True,1.0,0.6908868556226243,0.2162612462512496,chem
CPC001 HCC515 24H-caffeic acid phenethyl ester-10.0,caffeic acid phenethyl ester,HCC515,24H,10.0,40,70,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-nnc 05-2090 hydrochloride-10.0,nnc 05-2090 hydrochloride,HCC515,24H,10.0,88,104,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-dnqx disodium salt-10.0,dnqx disodium salt,HCC515,24H,10.0,98,51,0,0,1.0,1.0,0.0,0.0,-0.0,0.484250513560811,-0.484250513560811,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-BRD-K85318537 (obaa)-10.0,brd-k85318537 (obaa),HCC515,24H,10.0,159,101,0,2,1.0,0.07093563802223236,0.0,5.015127388535032,1.1491355207008145,0.32166268220126415,0.8274728384995503,0.25863008207248284,True,1.0,1.7803811907465104,0.06731089636787738,chem
CPC001 HCC515 24H-olvanil-10.0,olvanil,HCC515,24H,10.0,139,66,0,1,1.0,0.3237535128007305,0.0,2.6930946291560103,0.4897855106892346,0.3646399417223874,0.1251455689668472,0.6888739235174942,True,1.0,0.43419245225524344,0.2609130289903366,chem
CPC001 HCC515 24H-rs 504393-10.0,rs 504393,HCC515,24H,10.0,158,89,0,1,1.0,0.3593918656930588,0.0,2.3600599475458974,0.444431756733436,0.32363702815605805,0.12079472857737794,0.7271726339996092,True,1.0,0.34159411768855774,0.2772409196934355,chem
CPC001 HCC515 24H-piretanide-10.0,piretanide,HCC515,24H,10.0,197,81,0,2,1.0,0.10252026753609554,0.0,4.013461538461539,0.989190269154801,0.7289545118702301,0.26023575728457093,0.3360301445058061,True,1.0,1.4538224690705757,0.08797067644118627,chem
CPC001 HCC515 24H-l 655240-10.0,l 655240,HCC515,24H,10.0,127,63,0,0,1.0,1.0,0.0,0.0,-0.0,1.0388736125092246,-1.0388736125092246,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-ag 592-10.0,ag 592,HCC515,24H,10.0,104,111,0,0,1.0,1.0,0.0,0.0,-0.0,1.0353834616528643,-1.0353834616528643,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-mammea a/ba + a/bb-10.0,mammea a/ba + a/bb,HCC515,24H,10.0,46,46,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-tws119-10.0,tws119,HCC515,24H,10.0,120,152,0,1,1.0,0.28624841260768874,0.0,3.1324765200197726,0.5432569130280658,1.1834333624917295,-0.6401764494636637,0.6443151978704114,True,1.0,0.5433645134774855,0.2425858047317561,chem
CPC001 HCC515 24H-mevastatin-10.0,mevastatin,HCC515,24H,10.0,72,132,2,0,0.09762653312117929,1.0,4.05,0.0,1.0104321329267796,2.267345526535207,-1.2569133936084276,0.3247650075949473,True,1.0,1.4971917833349389,0.08597134288570477,chem
CPC001 HCC515 24H-y 134-10.0,y 134,HCC515,24H,10.0,71,41,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-ml 3163-10.0,ml 3163,HCC515,24H,10.0,150,117,1,1,0.3781794130510064,0.3446080529976334,2.183448275862069,2.48993288590604,0.8849766944600796,0.3400600252061441,0.5449166692539356,0.3958886658626529,True,1.0,1.2410505899141797,0.11262912362545818,chem
CPC001 HCC515 24H-coumarinic acid methyl ether-10.0,coumarinic acid methyl ether,HCC515,24H,10.0,88,43,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 24H-dihydro-beta-tubaic acid-10.0,dihydro-beta-tubaic acid,HCC515,24H,10.0,154,87,0,2,1.0,0.067072980387994,0.0,5.184210526315789,1.1734523953545666,0.8990000647010059,0.27445233065356067,0.24830242902141003,True,1.0,1.8300287259207495,0.06464511829390203,chem
CPC001 HCC515 24H-ftt-10.0,ftt,HCC515,24H,10.0,125,77,0,1,1.0,0.296304238959758,0.0,3.0037950664136623,0.5282621354127488,-0.0,0.5282621354127488,0.6567193870380168,True,1.0,0.5127498164949736,0.2465844718427191,chem
CPC001 HCC515 24H-pi 828-10.0,pi 828,HCC515,24H,10.0,114,156,1,1,0.4702873621205339,0.2740022684844081,1.624,3.30192608016658,0.889882533361207,2.4975211951772724,-1.6076386618160654,0.3928974413414416,True,1.0,1.2510667952395336,0.11196267910696435,chem
CPC001 HCC515 6H-cgp 52432-10.0,cgp 52432,HCC515,6H,10.0,57,58,0,1,1.0,0.14733809139070556,0.0,6.722689075630252,0.831684960270828,-0.0,0.831684960270828,0.429494277551866,True,1.0,1.1322453554697598,0.13062312562479172,chem
CPC001 HCC515 6H-brefeldin a-10.0,brefeldin a,HCC515,6H,10.0,82,61,0,0,1.0,1.0,0.0,0.0,-0.0,0.5488889053617282,-0.5488889053617282,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-trichostatin a-10.0,trichostatin a,HCC515,6H,10.0,110,118,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-geldanamycin-10.0,geldanamycin,HCC515,6H,10.0,63,54,0,0,1.0,1.0,0.0,0.0,-0.0,0.6480366652921943,-0.6480366652921943,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-vinblastine sulfate-10.0,vinblastine sulfate,HCC515,6H,10.0,61,56,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-cyclosporine-10.0,cyclosporine,HCC515,6H,10.0,58,63,1,0,0.22488647375162832,1.0,4.12,0.0,0.6480366652921943,0.6798880550210863,-0.03185138972889201,0.5604529766476776,True,1.0,0.7572923520732525,0.20359880039986672,chem
CPC001 HCC515 6H-cucurbitacin i-10.0,cucurbitacin i,HCC515,6H,10.0,72,103,1,0,0.34150231484946586,1.0,2.4886274509803923,0.0,0.4666063481378156,-0.0,0.4666063481378156,0.7084126824742096,True,1.0,0.3868677732219774,0.2689103632122626,chem
CPC001 HCC515 6H-kf 38789-10.0,kf 38789,HCC515,6H,10.0,42,51,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-fluticasone propionate-10.0,fluticasone propionate,HCC515,6H,10.0,67,75,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-rimcazole dihydrochloride-10.0,rimcazole dihydrochloride,HCC515,6H,10.0,68,53,1,0,0.19276698939407128,1.0,4.92,0.0,0.7149673353265971,1.5222977409365865,-0.8073304056099895,0.5101141040569566,True,1.0,0.8939440740598883,0.1732755748083972,chem
CPC001 HCC515 6H-wortmannin-10.0,wortmannin,HCC515,6H,10.0,76,76,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
CPC001 HCC515 6H-clofarabine-10.0,clofarabine,HCC515,6H,10.0,55,54,0,0,1.0,1.0,0.0,0.0,-0.0,-0.0,0.0,1.0,False,1.0,-0.5657980364905775,1.0,chem
