perturbagen,n_signatures,n_cell_lines,median_net,max_net,min_fdr,median_z,frac_directional,n_sig_fdr05,rank_percentile
drd1,1,1,-0.13529052731150815,-0.13529052731150815,0.7280004351846168,0.6345473798296402,1.0,0,45.89251439539347
brf2,1,1,-0.13554975227120875,-0.13554975227120875,0.9530678766884607,-0.7582082638629002,0.0,0,45.87332053742802
ap3b1,1,1,-0.13612818974516716,-0.13612818974516716,0.6662262231966227,1.2823927031062887,1.0,0,45.85412667946257
sele,1,1,-0.13661506602548723,-0.13661506602548723,0.7136194373376664,0.8069923754969296,1.0,0,45.83493282149712
glp1r,1,1,-0.1367047365958911,-0.1367047365958911,0.7280004351846168,0.7158248577223008,1.0,0,45.81573896353167
tmem216,1,1,-0.13690241287493787,-0.13690241287493787,0.7723586828749348,0.345609355456358,1.0,0,45.796545105566224
slc22a12,1,1,-0.13702551847427058,-0.13702551847427058,0.9785274637015098,-0.9427159811827726,0.0,0,45.77735124760077
polr3h,1,1,-0.13722557970254434,-0.13722557970254434,0.7353815554738333,0.5926913173534647,1.0,0,45.758157389635315
scyl2,1,1,-0.13726495369699476,-0.13726495369699476,0.9277334219761493,-0.5698916460372531,0.0,0,45.73896353166986
tnfaip3,1,1,-0.1373848995444421,-0.1373848995444421,0.8256785208845221,0.08179611282931443,1.0,0,45.71976967370441
lamb2,1,1,-0.13743300146998982,-0.13743300146998982,0.7837724020110893,0.21792555624293453,1.0,0,45.700575815738965
mpp4,1,1,-0.13757944070160505,-0.13757944070160505,0.9530678766884607,-0.7667591500815734,0.0,0,45.68138195777352
tcn2,1,1,-0.13772259046405266,-0.13772259046405266,0.8468653944187763,-0.0031754635475495603,1.0,0,45.66218809980806
pip5k1c,1,1,-0.13794791589903244,-0.13794791589903244,0.6045674769817553,1.607411090392343,1.0,0,45.64299424184261
sirt6,1,1,-0.1384321124933141,-0.1384321124933141,0.7294208797720667,0.6134733946577092,1.0,0,45.62380038387715
ret,1,1,-0.13847399481262523,-0.13847399481262523,0.8697915811208714,-0.34123727604042703,1.0,0,45.604606525911706
tnfaip8l2,1,1,-0.13876470950577635,-0.13876470950577635,0.8671174995425561,-0.3075268856543745,1.0,0,45.58541266794626
c6orf10,1,1,-0.13915724004062735,-0.13915724004062735,0.8681511404272158,-0.33239630297188494,1.0,0,45.56621880998081
fuk,1,1,-0.1397567190747399,-0.1397567190747399,0.9741727109815523,-0.8320949767528141,0.0,0,45.547024952015356
cdk7,1,1,-0.14012347136907843,-0.14012347136907843,0.4470094964147599,3.3204318899131287,1.0,0,45.52783109404991
ccl2,1,1,-0.14094693615290646,-0.14094693615290646,0.9994418244508292,-1.21640096095286,0.0,0,45.508637236084446
scn1a,1,1,-0.1413155965238554,-0.1413155965238554,0.8204046764570461,0.09742729496501822,1.0,0,45.489443378119
itga2,1,1,-0.14196198841214588,-0.14196198841214588,0.9785274637015098,-0.8633761080365656,0.0,0,45.47024952015355
sp5,1,1,-0.14196282356797107,-0.14196282356797107,0.6045674769817553,1.7381302513350223,1.0,0,45.4510556621881
nrbp2,1,1,-0.14267431360994365,-0.14267431360994365,0.8671174995425561,-0.29277397363452407,1.0,0,45.43186180422265
abcb9,1,1,-0.14320221781111542,-0.14320221781111542,0.7723586828749348,0.37576578833337754,1.0,0,45.4126679462572
magi3,1,1,-0.14320655155328213,-0.14320655155328213,0.9859634696696012,-1.0176980919788263,0.0,0,45.393474088291754
sord,1,1,-0.14323041937700398,-0.14323041937700398,0.6045674769817553,1.7137993084996872,1.0,0,45.37428023032629
tbx4,1,1,-0.14343091600230895,-0.14343091600230895,0.7723586828749348,0.41624927624008884,1.0,0,45.355086372360844
slc38a5,1,1,-0.1435848663061816,-0.1435848663061816,0.5544715702763731,2.251682931358051,1.0,0,45.33589251439539
ash2l,1,1,-0.14360195048780866,-0.14360195048780866,0.8671174995425561,-0.26586662915560044,1.0,0,45.31669865642994
gas2l3,1,1,-0.14387542723569569,-0.14387542723569569,0.8196542026128145,0.12349750792996993,1.0,0,45.297504798464495
atp23,1,1,-0.14408549003698823,-0.14408549003698823,0.8671174995425561,-0.2875861169649133,1.0,0,45.27831094049905
evi2a,1,1,-0.144771919505278,-0.144771919505278,0.7723586828749348,0.3835040967696078,1.0,0,45.259117082533585
brd8,1,1,-0.14639074889235382,-0.14639074889235382,0.9277334219761493,-0.6068049258656389,0.0,0,45.23992322456814
pid1,1,1,-0.14686969654425774,-0.14686969654425774,0.7723586828749348,0.3376731584187815,1.0,0,45.22072936660268
p2rx1,1,1,-0.14733512982962366,-0.14733512982962366,0.9530678766884607,-0.7744824077850938,0.0,0,45.201535508637235
vpreb3,1,1,-0.1482626334347738,-0.1482626334347738,0.9248014346238744,-0.47074895851970505,1.0,0,45.18234165067179
map3k20,1,1,-0.15011130567172204,-0.15011130567172204,0.8671174995425561,-0.26554198187266653,1.0,0,45.16314779270634
gria1,1,1,-0.15026760101557649,-0.15026760101557649,0.9785274637015098,-0.9584334864562041,0.0,0,45.143953934740885
cep72,1,1,-0.15066252014290005,-0.15066252014290005,0.9754708612259038,-0.8421875002604927,0.0,0,45.12476007677543
pak2,1,1,-0.15070291746757913,-0.15070291746757913,0.9785274637015098,-0.9526564374714358,0.0,0,45.105566218809976
hist1h3g,1,1,-0.15169766764178294,-0.15169766764178294,0.6662262231966227,1.2581422068644652,1.0,0,45.08637236084453
irak1,1,1,-0.15172558236492906,-0.15172558236492906,0.8671174995425561,-0.2700650191924366,1.0,0,45.06717850287908
lypd6b,1,1,-0.15192790112532828,-0.15192790112532828,0.8468653944187763,-0.07890054403003548,1.0,0,45.04798464491363
map3k11,1,1,-0.15196045873870012,-0.15196045873870012,0.9277334219761493,-0.5986477920942481,1.0,0,45.02879078694818
il1rn,1,1,-0.15212229452714543,-0.15212229452714543,0.9785274637015098,-0.9434577070236296,0.0,0,45.00959692898272
klf6,1,1,-0.15242263201029826,-0.15242263201029826,0.7723586828749348,0.4826425966468242,1.0,0,44.99040307101727
gpr18,1,1,-0.1525336678194763,-0.1525336678194763,0.9277334219761493,-0.5876340828866262,0.0,0,44.97120921305182
gbp2,1,1,-0.15292164182829426,-0.15292164182829426,0.8677806966068524,-0.32888775445215374,1.0,0,44.952015355086374
ehmt1,1,1,-0.15356430206918548,-0.15356430206918548,0.8671174995425561,-0.20332242522684982,1.0,0,44.932821497120926
cxorf21,1,1,-0.15384392610039688,-0.15384392610039688,0.9277334219761493,-0.5824239166536725,0.0,0,44.91362763915547
prag1,1,1,-0.1543590426353928,-0.1543590426353928,0.9248014346238744,-0.4778579967643062,1.0,0,44.894433781190024
grik3,1,1,-0.15488796921068365,-0.15488796921068365,0.9530678766884607,-0.7280221039542074,0.0,0,44.87523992322456
oprk1,1,1,-0.1550827187246837,-0.1550827187246837,0.7723586828749348,0.4091301929978836,1.0,0,44.856046065259115
sec23ip,1,1,-0.15517632361126862,-0.15517632361126862,0.9785274637015098,-0.8924632977653536,0.0,0,44.83685220729367
becn1,1,1,-0.15570290417211785,-0.15570290417211785,0.6045674769817553,1.8058294077831505,1.0,0,44.81765834932821
ptpn1,1,1,-0.1557656196527218,-0.1557656196527218,0.9277334219761493,-0.6017162696519326,0.0,0,44.798464491362765
ctsb,1,1,-0.15596894248087034,-0.15596894248087034,0.8671174995425561,-0.169120753865407,1.0,0,44.77927063339732
kif11,1,1,-0.15650817114696047,-0.15650817114696047,0.9277334219761493,-0.5756945812344074,0.0,0,44.760076775431855
plk3,1,1,-0.15685788003211643,-0.15685788003211643,0.7723586828749348,0.4414498885312792,1.0,0,44.74088291746641
slc6a5,1,1,-0.156989441530355,-0.156989441530355,0.6662262231966227,1.1890205450682714,1.0,0,44.72168905950096
ippk,1,1,-0.1573261113861854,-0.1573261113861854,0.9277334219761493,-0.5810173433614602,1.0,0,44.702495201535505
pla2g1b,1,1,-0.15737682692459665,-0.15737682692459665,0.8671174995425561,-0.17936484701077193,1.0,0,44.68330134357006
pdcd6,1,1,-0.15805325307647988,-0.15805325307647988,0.8671174995425561,-0.32308481925499943,1.0,0,44.66410748560461
chd5,1,1,-0.15823953652802503,-0.15823953652802503,0.9277334219761493,-0.5942735275478314,0.0,0,44.64491362763916
prss8,1,1,-0.15891497560059098,-0.15891497560059098,0.6995994667070269,0.8770083647556682,1.0,0,44.6257197696737
nedd9,1,1,-0.1589619011933101,-0.1589619011933101,0.9277334219761493,-0.5643655997069159,0.0,0,44.60652591170825
ckb,1,1,-0.15954281468880693,-0.15954281468880693,0.9277334219761493,-0.5913570299003537,0.0,0,44.5873320537428
rdx,1,1,-0.15960789253221264,-0.15960789253221264,0.7723586828749348,0.42521730870037217,1.0,0,44.56813819577735
zbtb16,1,1,-0.15965857882132617,-0.15965857882132617,0.7723586828749348,0.30942024509637556,1.0,0,44.5489443378119
dpep3,1,1,-0.1601174204374125,-0.1601174204374125,0.6995994667070269,0.8926123190344353,1.0,0,44.529750479846456
wdr6,1,1,-0.16028593376102462,-0.16028593376102462,0.8671174995425561,-0.3030116141349454,1.0,0,44.510556621881
ccnh,1,1,-0.16042619564637178,-0.16042619564637178,0.9248014346238744,-0.48473722194846575,1.0,0,44.49136276391555
esrrg,1,1,-0.16063238195500246,-0.16063238195500246,0.9785274637015098,-0.8762091838089459,0.0,0,44.47216890595009
prrx1,1,1,-0.1613697123504918,-0.1613697123504918,0.6995994667070269,0.9209340575059212,1.0,0,44.452975047984644
aspa,1,1,-0.16175368202471385,-0.16175368202471385,0.7723586828749348,0.45782932799393683,1.0,0,44.4337811900192
eif4a1,1,1,-0.16176004423372592,-0.16176004423372592,0.8671174995425561,-0.2925812478097716,1.0,0,44.41458733205374
hdac1,1,1,-0.16199882291890877,-0.16199882291890877,0.9277334219761493,-0.5748262019707809,0.0,0,44.395393474088294
gstk1,1,1,-0.16210545898406908,-0.16210545898406908,0.9277334219761493,-0.5801606120951645,0.0,0,44.37619961612283
tspan7,1,1,-0.16331252394632,-0.16331252394632,0.9248014346238744,-0.4692895543099299,1.0,0,44.357005758157385
ncr3,1,1,-0.1634607016477998,-0.1634607016477998,0.7723586828749348,0.33405102149718185,1.0,0,44.33781190019194
ctns,1,1,-0.16348604976190473,-0.16348604976190473,0.8468653944187763,-0.040011345873716075,1.0,0,44.31861804222649
plekhh1,1,1,-0.1648381435523043,-0.1648381435523043,0.9277334219761493,-0.5741119561117985,0.0,0,44.299424184261035
dgkz,1,1,-0.16543941762048753,-0.16543941762048753,0.9277334219761493,-0.6123367060804039,1.0,0,44.28023032629559
efemp2,1,1,-0.1658043842452922,-0.1658043842452922,0.8671174995425561,-0.2955537542499443,1.0,0,44.26103646833014
gata3,1,1,-0.16595392912176177,-0.16595392912176177,0.8468653944187763,-0.08001809411390293,1.0,0,44.24184261036468
cxorf65,1,1,-0.1661331292407535,-0.1661331292407535,0.9876281242667507,-1.0624922409460604,0.0,0,44.22264875239923
tacr3,1,1,-0.16662318813251065,-0.16662318813251065,0.8468653944187763,-0.024453412273091175,1.0,0,44.20345489443378
ogfod1,1,1,-0.1668658750639147,-0.1668658750639147,0.8196542026128145,0.13891273222604164,1.0,0,44.18426103646833
stmn1,1,1,-0.16693552332580697,-0.16693552332580697,0.8671174995425561,-0.1956639187767201,1.0,0,44.16506717850288
tgfb1,1,1,-0.16696768825599229,-0.16696768825599229,0.9876281242667507,-1.0693109747038672,0.0,0,44.14587332053743
cacna1i,1,1,-0.16787431000879116,-0.16787431000879116,0.8671174995425561,-0.19300278064443518,1.0,0,44.12667946257197
kdm5d,1,1,-0.16787969708938189,-0.16787969708938189,0.9785274637015098,-0.8947698858802898,0.0,0,44.107485604606524
tmem119,1,1,-0.16914761274966278,-0.16914761274966278,0.9277334219761493,-0.6063707321716952,1.0,0,44.088291746641076
mpped2,1,1,-0.16940477033824813,-0.16940477033824813,0.9277334219761493,-0.5145101618561716,1.0,0,44.06909788867562
chrne,1,1,-0.16960605652786298,-0.16960605652786298,0.7723586828749348,0.40202813580103375,1.0,0,44.049904030710174
klhdc7b,1,1,-0.16973077611061016,-0.16973077611061016,0.5985610445067374,1.9342269026139027,1.0,0,44.030710172744726
pmpca,1,1,-0.17049247638791987,-0.17049247638791987,0.8671174995425561,-0.20834100575156497,1.0,0,44.01151631477928
tet2,1,1,-0.1705040054616186,-0.1705040054616186,0.9785274637015098,-0.8889065065364784,0.0,0,43.99232245681382
apobec3g,1,1,-0.17112693890948072,-0.17112693890948072,0.6995994667070269,0.9459148632392459,1.0,0,43.97312859884836
sbds,1,1,-0.1712963309315464,-0.1712963309315464,0.8468653944187763,-0.008566860298970535,1.0,0,43.953934740882914
acy1,1,1,-0.1716358388851401,-0.1716358388851401,0.8671174995425561,-0.28235163825084,1.0,0,43.93474088291747
acsl1,1,1,-0.17199433477725012,-0.17199433477725012,0.7723586828749348,0.3528493369242208,1.0,0,43.91554702495202
calm3,1,1,-0.1729047545081619,-0.1729047545081619,0.8468653944187763,-0.004390028851348154,1.0,0,43.89635316698657
sgk494,1,1,-0.17391207432376232,-0.17391207432376232,0.6995994667070269,0.9297965213390984,1.0,0,43.87715930902112
art4,1,1,-0.17632446454370093,-0.17632446454370093,0.9277334219761493,-0.6113765438067474,1.0,0,43.857965451055655
slc7a1,1,1,-0.1767465026264648,-0.1767465026264648,0.9876281242667507,-1.0534095075128591,0.0,0,43.83877159309021
tspan32,1,1,-0.17789355970329246,-0.17789355970329246,0.7280004351846168,0.6244037219528997,1.0,0,43.81957773512476
camkv,1,1,-0.17818664693140474,-0.17818664693140474,0.8671174995425561,-0.1561950271630664,1.0,0,43.80038387715931
egr2,1,1,-0.17844102515068228,-0.17844102515068228,0.8468653944187763,-0.02717708123669546,1.0,0,43.78119001919386
lpin2,1,1,-0.17919579981038214,-0.17919579981038214,0.7723586828749348,0.3604083800374756,1.0,0,43.76199616122841
rock2,1,1,-0.17985220157772674,-0.17985220157772674,0.8468653944187763,-0.03491538967292572,1.0,0,43.74280230326295
tmem255a,1,1,-0.1798652215076899,-0.1798652215076899,0.7723586828749348,0.3918720488009933,1.0,0,43.7236084452975
gins2,1,1,-0.17998611865165937,-0.17998611865165937,0.6995994667070269,0.8457391931768885,1.0,0,43.70441458733205
nid1,1,1,-0.18062036252018765,-0.18062036252018765,0.6045674769817553,1.781018846469565,1.0,0,43.685220729366605
ms4a12,1,1,-0.1812109186638151,-0.1812109186638151,0.7723586828749348,0.3528302381391586,1.0,0,43.66602687140115
bfsp2,1,1,-0.18123555553995696,-0.18123555553995696,0.8468653944187763,-0.0011261378443529777,1.0,0,43.6468330134357
mllt11,1,1,-0.18126421090094147,-0.18126421090094147,0.8468653944187763,-0.022035396937064487,1.0,0,43.627639155470256
gbp4,1,1,-0.18230174156904022,-0.18230174156904022,0.8671174995425561,-0.1932425219643997,1.0,0,43.608445297504794
il25,1,1,-0.18261779374788856,-0.18261779374788856,0.8468653944187763,-0.050151348810875636,1.0,0,43.589251439539346
bcan,1,1,-0.18268533578212454,-0.18268533578212454,0.8468653944187763,-0.009027915103059074,1.0,0,43.5700575815739
mzb1,1,1,-0.18410309606241415,-0.18410309606241415,0.7723586828749348,0.38352689230319764,1.0,0,43.550863723608444
adm,1,1,-0.18433479972606792,-0.18433479972606792,0.9277334219761493,-0.5831382058198951,0.0,0,43.531669865642996
card14,1,1,-0.18439855362634483,-0.18439855362634483,0.7742472397696709,0.2651660604502129,1.0,0,43.51247600767755
c1s,1,1,-0.18467073862559247,-0.18467073862559247,0.8196542026128145,0.11040033914026258,1.0,0,43.49328214971209
pck2,1,1,-0.18529764384929293,-0.18529764384929293,0.7723586828749348,0.3063980552443019,1.0,0,43.47408829174664
cib4,1,1,-0.18556344978001005,-0.18556344978001005,0.7723586828749348,0.39908838029232935,1.0,0,43.45489443378119
hoxa3,1,1,-0.18559506184280772,-0.18559506184280772,0.8196542026128145,0.13672006552094398,1.0,0,43.43570057581574
mvk,1,1,-0.1856282422046549,-0.1856282422046549,0.7723586828749348,0.36910957378051923,1.0,0,43.41650671785029
bcl11a,1,1,-0.1857906539819838,-0.1857906539819838,0.7723586828749348,0.32744583811259026,1.0,0,43.39731285988484
alppl2,1,1,-0.18582097648369889,-0.18582097648369889,0.7280004351846168,0.7534284911362576,1.0,0,43.37811900191939
aurka,1,1,-0.1862973099844307,-0.1862973099844307,0.9852970203423996,-1.0109685949653315,0.0,0,43.35892514395393
tcta,1,1,-0.18715143614009733,-0.18715143614009733,0.8671174995425561,-0.19888133201968375,1.0,0,43.33973128598848
cyp1a2,1,1,-0.1872497976829317,-0.1872497976829317,0.6772794966469663,1.0314294199477714,1.0,0,43.32053742802303
brd3,1,1,-0.18784774646971836,-0.18784774646971836,0.7723586828749348,0.36079166027426657,1.0,0,43.30134357005758
neil1,1,1,-0.18925077064171336,-0.18925077064171336,0.8671174995425561,-0.18933170762499918,1.0,0,43.282149712092135
ace,1,1,-0.18946740451504984,-0.18946740451504984,0.9785274637015098,-0.9493876936381173,0.0,0,43.26295585412668
cryz,1,1,-0.18946740451504984,-0.18946740451504984,0.9785274637015098,-0.9493876936381173,0.0,0,43.243761996161226
ms4a10,1,1,-0.19002897966111643,-0.19002897966111643,0.7723586828749348,0.4229361029370063,1.0,0,43.22456813819577
orm1,1,1,-0.1903540290858441,-0.1903540290858441,0.7155763452539672,0.8034569171441381,1.0,0,43.20537428023032
rps6ka6,1,1,-0.19095383573685132,-0.19095383573685132,0.8468653944187763,0.00592315851276914,1.0,0,43.186180422264876
scamp5,1,1,-0.19184023392713115,-0.19184023392713115,0.9785274637015098,-0.941864176298338,0.0,0,43.16698656429943
sptlc3,1,1,-0.19245447220774592,-0.19245447220774592,0.7728799899444753,0.2766885260331867,1.0,0,43.14779270633397
dkk2,1,1,-0.19284279609243438,-0.19284279609243438,0.8468653944187763,-0.0010024117439068972,1.0,0,43.128598848368526
blvra,1,1,-0.19342874359906842,-0.19342874359906842,0.947315814286236,-0.6590102735320474,1.0,0,43.109404990403064
tpp2,1,1,-0.19437332568162669,-0.19437332568162669,0.7723586828749348,0.28310427264804605,1.0,0,43.09021113243762
map3k10,1,1,-0.19512284487640907,-0.19512284487640907,0.5544715702763731,2.286203970139882,1.0,0,43.07101727447217
gna12,1,1,-0.19568061927540037,-0.19568061927540037,0.8196542026128145,0.11914678277433105,1.0,0,43.05182341650672
cysltr1,1,1,-0.19646210371620187,-0.19646210371620187,0.8468653944187763,-0.029773705373294747,1.0,0,43.03262955854127
sik2,1,1,-0.19759861950659596,-0.19759861950659596,0.6045674769817553,1.6450237856932421,1.0,0,43.01343570057582
fam20c,1,1,-0.1977716631199018,-0.1977716631199018,0.6662262231966227,1.2993541983431558,1.0,0,42.99424184261037
nod1,1,1,-0.19803180541036436,-0.19803180541036436,0.8468653944187763,-0.022035396937064487,1.0,0,42.97504798464491
fos,1,1,-0.19986913300452103,-0.19986913300452103,0.8468653944187763,-0.02717708123669546,1.0,0,42.95585412667946
agxt,1,1,-0.20161951378582033,-0.20161951378582033,0.7280004351846168,0.6902842151266887,1.0,0,42.93666026871401
rfx5,1,1,-0.20200333800141346,-0.20200333800141346,0.6995994667070269,0.8963418101033889,1.0,0,42.91746641074856
pilra,1,1,-0.20231768457782384,-0.20231768457782384,0.6662262231966227,1.222728946182444,1.0,0,42.89827255278311
nr4a3,1,1,-0.2028261074280493,-0.2028261074280493,0.8468653944187763,-0.07113944006021539,1.0,0,42.879078694817665
cdk5r1,1,1,-0.20350801002109253,-0.20350801002109253,0.8671174995425561,-0.270377434289515,1.0,0,42.8598848368522
crispld1,1,1,-0.20387159962770918,-0.20387159962770918,0.6662262231966227,1.2823927031062887,1.0,0,42.840690978886755
rnf43,1,1,-0.2044631890112183,-0.2044631890112183,0.8468653944187763,-0.0118350961823223,1.0,0,42.8214971209213
nrp1,1,1,-0.20455499206445982,-0.20455499206445982,0.6662262231966227,1.241735839433002,1.0,0,42.80230326295585
prkch,1,1,-0.2046250118801699,-0.2046250118801699,0.943299069968722,-0.6455242743126212,1.0,0,42.783109404990405
khk,1,1,-0.20479188856486508,-0.20479188856486508,0.8468653944187763,0.036782892841658366,1.0,0,42.76391554702496
hnrnpab,1,1,-0.2054496661356464,-0.2054496661356464,0.6995994667070269,0.8464454136000216,1.0,0,42.7447216890595
cxcr2,1,1,-0.20613544987603238,-0.20613544987603238,0.7280004351846168,0.740406714604814,1.0,0,42.72552783109405
ccl4,1,1,-0.20636789957072366,-0.20636789957072366,0.7280004351846168,0.7190007961270851,1.0,0,42.706333973128594
cox5b,1,1,-0.2072180994371311,-0.2072180994371311,0.7723586828749348,0.33405102149718185,1.0,0,42.687140115163146
pskh1,1,1,-0.20730749495866985,-0.20730749495866985,0.8671174995425561,-0.2815750879041427,1.0,0,42.6679462571977
kcnq4,1,1,-0.20748836492905587,-0.20748836492905587,0.7723586828749348,0.3129770363252507,1.0,0,42.64875239923225
pla2g2d,1,1,-0.207597730136719,-0.207597730136719,0.8671174995425561,-0.25169866699640153,1.0,0,42.629558541266796
slc29a1,1,1,-0.20804248310097662,-0.20804248310097662,0.7723586828749348,0.3109232529762604,1.0,0,42.61036468330134
aph1b,1,1,-0.20813236257065126,-0.20813236257065126,0.6995994667070269,0.8681363826760459,1.0,0,42.59117082533589
edn1,1,1,-0.20890547982763125,-0.20890547982763125,0.9474613233260033,-0.6649992646728938,1.0,0,42.57197696737044
ahr,1,1,-0.2096019847974966,-0.2096019847974966,0.7723586828749348,0.30810472952255913,1.0,0,42.55278310940499
aff3,1,1,-0.2096019847974966,-0.2096019847974966,0.7723586828749348,0.30810472952255913,1.0,0,42.533589251439544
dnm1,1,1,-0.20990338691142063,-0.20990338691142063,0.7280004351846168,0.7401788759021821,1.0,0,42.51439539347409
ksr1,1,1,-0.2101419589718836,-0.2101419589718836,0.8671174995425561,-0.24307435297226443,1.0,0,42.49520153550864
inhbe,1,1,-0.21060010842635135,-0.21060010842635135,0.7723586828749348,0.3252967945968259,1.0,0,42.47600767754318
adra1a,1,1,-0.21225127566741353,-0.21225127566741353,0.7280004351846168,0.6652403313658637,1.0,0,42.45681381957773
rpl23,1,1,-0.21274309960113036,-0.21274309960113036,0.7136194373376664,0.8074583006888862,1.0,0,42.437619961612285
il9,1,1,-0.21340491636722803,-0.21340491636722803,0.4939956751034245,2.95324583350785,1.0,0,42.41842610364684
tpk1,1,1,-0.21520633372764109,-0.21520633372764109,0.6662262231966227,1.2204829101166474,1.0,0,42.39923224568138
ctps1,1,1,-0.2153112796781841,-0.2153112796781841,0.9812779493843602,-0.9730919958780129,0.0,0,42.380038387715935
angptl2,1,1,-0.21569841626301756,-0.21569841626301756,0.7280004351846168,0.692203666379167,1.0,0,42.36084452975047
samd8,1,1,-0.21653256966221157,-0.21653256966221157,0.6691067478475818,1.1504116048329642,1.0,0,42.341650671785025
chrnb4,1,1,-0.21802960181862208,-0.21802960181862208,0.7280004351846168,0.6241881400780612,1.0,0,42.32245681381958
siglec14,1,1,-0.21834778821415846,-0.21834778821415846,0.9277334219761493,-0.6123367060804039,1.0,0,42.30326295585412
lsm6,1,1,-0.2184587092047091,-0.2184587092047091,0.9812779493843602,-0.9919854384732488,0.0,0,42.284069097888676
cdipt,1,1,-0.21852267023228783,-0.21852267023228783,0.9824926856827196,-1.0004175009901581,0.0,0,42.26487523992323
mapt,1,1,-0.21860464686841546,-0.21860464686841546,0.9248014346238744,-0.47598343723377834,1.0,0,42.24568138195778
cacnb3,1,1,-0.2195916044073633,-0.2195916044073633,0.9248014346238744,-0.4811712939033891,1.0,0,42.22648752399232
s100a6,1,1,-0.2197703087238343,-0.2197703087238343,0.7280004351846168,0.7473951852985712,1.0,0,42.20729366602687
cbr3,1,1,-0.22064313989511986,-0.22064313989511986,0.8671174995425561,-0.2906141626183662,1.0,0,42.188099808061416
gp5,1,1,-0.22095783714264006,-0.22095783714264006,0.9843480460008462,-1.0073758620637667,0.0,0,42.16890595009597
tnfrsf8,1,1,-0.22101156578660808,-0.22101156578660808,0.9876281242667507,-1.0636374402702824,0.0,0,42.14971209213052
tmem229b,1,1,-0.2210706219426587,-0.2210706219426587,0.9277334219761493,-0.553116818101184,0.0,0,42.13051823416507
avpr1a,1,1,-0.2215981190038825,-0.2215981190038825,0.8468653944187763,-0.04766916311334878,1.0,0,42.11132437619962
stat4,1,1,-0.22289436765087633,-0.22289436765087633,0.8468653944187763,-0.05765062170185658,1.0,0,42.092130518234164
taok2,1,1,-0.22295911608013874,-0.22295911608013874,0.7723586828749348,0.31072117843712915,1.0,0,42.07293666026871
klrb1,1,1,-0.22299463714855727,-0.22299463714855727,0.8468653944187763,-0.03491538967292572,1.0,0,42.05374280230326
tnfsf18,1,1,-0.22331978541689668,-0.22331978541689668,0.8671174995425561,-0.28235163825084,1.0,0,42.034548944337814
ednra,1,1,-0.2235867062292809,-0.2235867062292809,0.6752004107484808,1.0667021734283197,1.0,0,42.01535508637237
hdac10,1,1,-0.22371807475883565,-0.22371807475883565,0.7728799899444753,0.2748462874840442,1.0,0,41.99616122840691
ltf,1,1,-0.2241732097128179,-0.2241732097128179,0.9785274637015098,-0.8965623566007892,0.0,0,41.97696737044146
sema3b,1,1,-0.22423279602101553,-0.22423279602101553,0.8468653944187763,-0.05993013825031405,1.0,0,41.957773512476
rai1,1,1,-0.2242937339068194,-0.2242937339068194,0.6045674769817553,1.7756624810382382,1.0,0,41.938579654510555
stat3,1,1,-0.22479935687382635,-0.22479935687382635,0.9277334219761493,-0.6087799148515288,1.0,0,41.91938579654511
grm8,1,1,-0.22485645494082013,-0.22485645494082013,0.9785274637015098,-0.8877213835322472,0.0,0,41.90019193857965
cul2,1,1,-0.2253806658599684,-0.2253806658599684,0.9812779493843602,-0.9826887852525039,0.0,0,41.880998080614205
clec5a,1,1,-0.22615846160067044,-0.22615846160067044,0.6752004107484808,1.0717480851464065,1.0,0,41.86180422264876
mettl1,1,1,-0.226428120134485,-0.226428120134485,0.9530678766884607,-0.7430756937889177,0.0,0,41.842610364683296
rftn2,1,1,-0.2266608488466234,-0.2266608488466234,0.8671174995425561,-0.2677378515876815,1.0,0,41.82341650671785
f5,1,1,-0.22678343387239075,-0.22678343387239075,0.8544339737377293,-0.108099490852798,1.0,0,41.8042226487524
app,1,1,-0.2271816813558894,-0.2271816813558894,0.9785274637015098,-0.8798802568283818,0.0,0,41.785028790786946
stk31,1,1,-0.22721859333698413,-0.22721859333698413,0.6686605201070241,1.1530953605128882,1.0,0,41.7658349328215
pygo2,1,1,-0.2273458149604849,-0.2273458149604849,0.9248014346238744,-0.48978788900493697,1.0,0,41.74664107485605
tnfrsf17,1,1,-0.2281395944725222,-0.2281395944725222,0.8671174995425561,-0.2602460602235786,1.0,0,41.72744721689059
mall,1,1,-0.2282790739469498,-0.2282790739469498,0.952426242738191,-0.6948257523477862,1.0,0,41.70825335892514
bmp1,1,1,-0.2287161531131976,-0.2287161531131976,0.6045674769817553,1.7298867332879644,1.0,0,41.689059500959694
aldh1a3,1,1,-0.2296632215359835,-0.2296632215359835,0.6693704929171447,1.147860881798815,1.0,0,41.66986564299424
trpc4,1,1,-0.2296857422196461,-0.2296857422196461,0.7723586828749348,0.2953235070037659,1.0,0,41.65067178502879
sdc4,1,1,-0.22980095221107366,-0.22980095221107366,0.7786712021691421,0.23230904904955624,1.0,0,41.631477927063344
shf,1,1,-0.23050109513740114,-0.23050109513740114,0.8468653944187763,-0.01037626040169565,1.0,0,41.612284069097896
nadsyn1,1,1,-0.23084815653725665,-0.23084815653725665,0.7735121578038581,0.2699357914826036,1.0,0,41.593090211132434
btn2a1,1,1,-0.23138121018494434,-0.23138121018494434,0.9277334219761493,-0.6051088418320927,1.0,0,41.57389635316699
heatr9,1,1,-0.2314366319153945,-0.2314366319153945,0.9812779493843602,-0.9855628703441157,0.0,0,41.55470249520153
