term,perturbagen,cell_line,time,dose,n_up,n_down,k_downNdisUP,k_upNdisDOWN,p_rev_up,p_rev_down,or_rev_up,or_rev_down,reversal_score,mimic_score,net_score,p_combined,directional,fdr,z_vs_null,emp_p,library
SH2D2A,sh2d2a,,,,245,249,9,3,0.010720720274884778,0.9496601445541081,2.6343023255813955,0.4726569368735713,1.9922078235891936,1.9399814333695968,0.05222639021959674,0.056883796410853706,True,0.5544715702763731,2.324420348164661,0.030989670109963344,crispr_ko
SH3BP4,sh3bp4,,,,247,241,7,8,0.06315890767561678,0.28490661056783073,2.0707248646179943,1.3044205930507549,1.7448628635525496,0.17606829808841915,1.5687945654641304,0.09029036624132358,True,0.6045674769817553,1.8773880861454801,0.05298233922025991,crispr_ko
SH3BP5,sh3bp5,,,,247,243,3,5,0.6944338786519011,0.751372626878333,0.8390740740740741,0.7945234632710247,0.2825137305126608,1.1036995904932765,-0.8211858599806157,0.8612018033217013,False,0.9530678766884607,-0.7655492945384126,0.7770743085638121,crispr_ko
SH3BP5L,sh3bp5l,,,,241,244,3,5,0.6971008190558584,0.7319390943945284,0.8355002305209774,0.8152687859169273,0.292229462638295,0.29147038855981316,0.0007590740784818584,0.8535641342624035,False,0.9530678766884607,-0.7479898273527814,0.7514161946017994,crispr_ko
SH3GL2,sh3gl2,,,,248,241,3,3,0.6890476208119962,0.952465642388561,0.846311858076564,0.46671298306556663,0.18290144386664345,0.7300121412587715,-0.547110697392128,0.9326899461986604,False,0.9785274637015098,-0.9455808820737929,0.8620459846717761,crispr_ko
SHARPIN,sharpin,,,,247,245,6,5,0.14932294750801353,0.751372626878333,1.7236591860022823,0.7945234632710247,0.9500180767463045,0.38314992481255256,0.566868151933752,0.35762821153753865,True,0.7723586828749348,0.4408467353635237,0.24191936021326224,crispr_ko
SHBG,shbg,,,,243,244,6,8,0.14732457991342923,0.27034688099126997,1.73109243697479,1.3272155411655875,1.3998034251356715,2.6338287437457426,-1.2340253186100711,0.1682034033407712,True,0.6662262231966227,1.253754189324971,0.10563145618127291,crispr_ko
SHC1,shc1,,,,242,244,5,9,0.2854974250247084,0.15810823051192094,1.4255827854154215,1.5128474239556198,1.3454433261787204,0.7874134390549188,0.5580298871238016,0.18498153929909406,True,0.6686605201070241,1.1555079263054528,0.1242919026991003,crispr_ko
SHC4,shc4,,,,249,245,5,8,0.2883343933063069,0.29226312301552326,1.419486215538847,1.2933068735341873,1.07432953001119,0.5358251664755294,0.5385043635356606,0.2927299607724761,True,0.7280004351846168,0.6655176974872744,0.21026324558480505,crispr_ko
SHF,shf,,,,247,245,3,8,0.699750325249741,0.28490661056783073,0.8319559228650137,1.3044205930507549,0.7003543648901474,0.9308554600275485,-0.23050109513740114,0.5208621507226048,True,0.8468653944187763,-0.01037626040169565,0.38720426524491836,crispr_ko
SHISA2,shisa2,,,,247,245,5,5,0.2883343933063069,0.751372626878333,1.419486215538847,0.7945234632710247,0.6642481813904056,1.3502632424862562,-0.6860150610958505,0.5480048918126081,True,0.8468653944187763,-0.07563180019671693,0.4288570476507831,crispr_ko
SHISA5,shisa5,,,,244,247,5,7,0.294024254978598,0.41861367708786046,1.4074442304107375,1.1462728551336145,0.9098034281516745,0.8324528630912831,0.0773505650603914,0.38092823667578185,True,0.7723586828749348,0.368165871662478,0.26857714095301566,crispr_ko
SHMT1,shmt1,,,,244,246,3,7,0.7023824181516177,0.41861367708786046,0.8284407864654778,1.1462728551336145,0.5316129544580304,1.945117769960592,-1.4135048155025616,0.6539405133367346,True,0.8671174995425561,-0.31534651081876897,0.5564811729423526,crispr_ko
SHMT2,shmt2,,,,244,247,7,4,0.07007795351931112,0.868492433612301,2.017620865139949,0.6383190883190883,1.215652550135421,0.8899357460980266,0.32571680403739434,0.23122412300922254,True,0.6995994667070269,0.9209340575059212,0.15428190603132289,crispr_ko
SHPK,shpk,,,,245,242,3,12,0.69174948496627,0.02124664198564863,0.8426778242677824,2.043905959208477,1.8327608556125095,0.7026020348661819,1.1301588207463276,0.07672147685474232,True,0.577016359836821,2.036248158376936,0.047317560813062313,crispr_ko
SHROOM3,shroom3,,,,248,248,5,6,0.29687677588203276,0.5989824294120811,1.4014975710882143,0.957537760045597,0.7500096921699063,1.661302437411106,-0.9112927452411997,0.48491906207151636,True,0.8264872961140429,0.07936696004591264,0.3632122625791403,crispr_ko
